Epoch,Train Loss,Train Error,Test Loss,Test Error,Path Norm
83,0.702398271,0.2126,0.872578669,0.2441,4.01951933
84,0.693564966,0.20918,0.797152465,0.2237,4.14865398
85,0.683868591,0.20846,0.821061847,0.2324,4.2691288
86,0.672390185,0.2055,0.890596345,0.2545,4.41394138
87,0.670848237,0.2041,0.843321584,0.2331,4.52701759
88,0.660449589,0.2028,0.866444275,0.2378,4.65006638
89,0.652319999,0.20072,0.872937894,0.2384,4.78107548
90,0.650902185,0.20218,0.857019103,0.2369,4.903512
91,0.636540555,0.19662,0.863048473,0.2406,5.0494113
92,0.633431813,0.19558,0.903752904,0.2562,5.18896055
93,0.623018267,0.19368,0.91320794,0.2495,5.34067106
94,0.616739585,0.19348,0.8774947,0.2413,5.49100685
95,0.61113181,0.19158,0.937552596,0.2558,5.62450743
96,0.604241692,0.1911,0.918830975,0.256,5.78046322
97,0.595734864,0.1863,0.909217009,0.2501,5.92936754
98,0.593178474,0.18664,0.936534597,0.2556,6.0821743
99,0.582388799,0.18386,0.935509213,0.2593,6.25813723
100,0.580788334,0.18422,0.947135988,0.2512,6.40802002
101,0.568468528,0.18118,0.926218717,0.2538,6.5903306
102,0.569130802,0.17952,0.950005638,0.2636,6.7451458
103,0.559566962,0.1778,0.969270043,0.2675,6.90529919
104,0.548000445,0.17394,0.953756059,0.261,7.08773518
105,0.547974291,0.17494,1.00853667,0.2699,7.23205137
106,0.541205908,0.1732,0.959788285,0.2616,7.40107965
107,0.537162287,0.17244,0.944027076,0.2482,7.59128761
108,0.528067756,0.16888,1.02113026,0.2776,7.75887585
109,0.520885219,0.17038,1.03385341,0.2766,7.95438957
110,0.517481455,0.16478,0.945679116,0.2481,8.13349915
111,0.515564313,0.1658,0.9709862,0.2593,8.28541088
112,0.503210713,0.164,0.987435939,0.2651,8.48755741
113,0.491970506,0.1605,1.04038544,0.2706,8.71279621
114,0.49300671,0.16058,0.959155446,0.2461,8.89979935
115,0.490967779,0.16136,1.03232535,0.2706,9.08254242
116,0.483944847,0.15824,0.992780871,0.2601,9.27423
117,0.479086973,0.1576,1.04706679,0.2706,9.45652008
118,0.473161279,0.1552,1.03777601,0.2692,9.64827919
119,0.466489009,0.15348,1.04850968,0.2698,9.87026978
120,0.464353653,0.15214,1.01569972,0.2578,10.0564556
121,0.460657701,0.15074,1.03763332,0.2709,10.2492313
122,0.448863385,0.14932,1.06671568,0.2745,10.5076561
123,0.445214165,0.14808,1.02175037,0.2608,10.7067261
124,0.439038044,0.14448,1.09794319,0.286,10.9224625
125,0.438800195,0.14654,1.08665151,0.2706,11.1112509
126,0.437421223,0.1438,1.10489374,0.2787,11.2809467
127,0.429834688,0.14294,1.06960228,0.2748,11.5358219
128,0.421571483,0.14028,1.09833245,0.2716,11.7707777
129,0.421050669,0.13932,1.05495178,0.2547,11.960638
130,0.41096453,0.13788,1.11403811,0.2797,12.2241154
131,0.417385867,0.14012,1.15045607,0.2916,12.4150248
132,0.40521827,0.13584,1.03398809,0.2446,12.6500683
133,0.406738899,0.13508,1.10221242,0.2658,12.838912
134,0.3975276,0.1322,1.10419671,0.2727,13.0562487
135,0.389793134,0.13132,1.1412013,0.2738,13.326786
136,0.395150873,0.13402,1.13462423,0.2799,13.5249367
137,0.387276786,0.1314,1.12646091,0.2736,13.7770853
138,0.386696169,0.12934,1.10098153,0.2672,13.9743233
139,0.381029819,0.12808,1.17269496,0.2894,14.2000732
140,0.379590975,0.12716,1.17040383,0.2872,14.3973789
141,0.369973675,0.12476,1.12819468,0.273,14.6404743
142,0.37116286,0.12442,1.14232236,0.2731,14.8409433
143,0.366640622,0.1241,1.12842442,0.2679,15.0696945
144,0.365269033,0.12326,1.14662249,0.2719,15.3011637
145,0.357402324,0.1189,1.23021772,0.2865,15.5817623
146,0.356474057,0.12192,1.19048543,0.2778,15.8009148
147,0.352575399,0.11818,1.20389267,0.2888,16.0217667
148,0.346578448,0.11862,1.14497387,0.2693,16.2793655
149,0.342883835,0.11692,1.19921713,0.2868,16.5298824
150,0.344472986,0.11842,1.15904767,0.272,16.7489204
151,0.341693997,0.11572,1.16465113,0.2723,16.9554138
152,0.335158698,0.1124,1.16022324,0.2707,17.1976051
153,0.327360499,0.11108,1.21754818,0.2817,17.4787369
154,0.329710951,0.1128,1.23792662,0.2816,17.6955338
155,0.327034307,0.11098,1.19452176,0.276,17.9371529
156,0.327919748,0.1105,1.27363994,0.2882,18.1369629
157,0.317638063,0.1092,1.15728705,0.2671,18.3894558
158,0.322828387,0.11074,1.2764196,0.2899,18.6159573
159,0.317139243,0.108,1.22919265,0.283,18.8100338
160,0.311841539,0.106,1.20097538,0.2687,19.1020374
161,0.317713233,0.10846,1.30491559,0.3074,19.2482224
162,0.307602705,0.10552,1.19228366,0.2713,19.5229073
163,0.314094516,0.107,1.19910721,0.2627,19.6616879
164,0.303584933,0.10434,1.28532163,0.2884,19.8963509
165,0.300724805,0.10154,1.3349714,0.302,20.1668682
166,0.300822571,0.10514,1.27370703,0.2837,20.3967934
167,0.296157468,0.10198,1.26297819,0.2916,20.6310863
168,0.288055358,0.09784,1.27733106,0.2759,20.8884392
169,0.292704934,0.10176,1.18088361,0.2567,21.0727673
170,0.28795041,0.09848,1.31700192,0.2999,21.330864
171,0.284506682,0.0964,1.25602621,0.2747,21.5685863
172,0.289560348,0.09944,1.20145436,0.2699,21.7665863
173,0.27765961,0.09556,1.22559068,0.2697,22.0411701
174,0.279951117,0.09666,1.22353112,0.2638,22.2695961
175,0.277769931,0.09578,1.39229025,0.2951,22.5171146
176,0.277043771,0.09436,1.34318045,0.2935,22.7396774
177,0.274266245,0.09324,1.27646895,0.2764,22.9363441
178,0.27544309,0.09504,1.32069613,0.2843,23.1642303
179,0.271390307,0.09284,1.25181964,0.2665,23.3497696
180,0.266221827,0.09086,1.31848851,0.2878,23.6083679
181,0.262109087,0.09056,1.2835168,0.2681,23.8744583
182,0.264619826,0.09068,1.27842562,0.2751,24.1315689
183,0.261522945,0.08942,1.30994981,0.2746,24.3811359
184,0.261556113,0.09016,1.32922117,0.2853,24.5794678
185,0.257146024,0.08756,1.32022602,0.2774,24.8698521
186,0.262243702,0.09076,1.37098565,0.3022,24.9970016
187,0.255151245,0.08778,1.26198538,0.2657,25.2752113
188,0.249101056,0.08698,1.23995786,0.2587,25.5442448
189,0.243687144,0.08444,1.28182199,0.2731,25.8235569
190,0.254098287,0.08596,1.32899709,0.2757,25.960434
191,0.253279772,0.0885,1.42817406,0.3002,26.1518669
192,0.246122931,0.08422,1.32222724,0.2785,26.3840981
193,0.241685168,0.08196,1.31033309,0.2738,26.6593227
194,0.243382616,0.0842,1.40214083,0.2861,26.8745003
195,0.245162365,0.08478,1.33459311,0.28,27.0985641
196,0.241742467,0.08394,1.34097003,0.2835,27.3572426
197,0.246822685,0.0848,1.33824629,0.2756,27.4670258
198,0.2345571,0.08126,1.37686077,0.2882,27.7431564
199,0.23461066,0.08104,1.42466837,0.289,27.9974403
200,0.237347778,0.08214,1.33870012,0.2816,28.1794071
201,0.236863623,0.0815,1.32307102,0.2765,28.3753242
202,0.227880084,0.07902,1.35180043,0.2788,28.6625061
203,0.229584966,0.0799,1.33714901,0.2773,28.8843613
204,0.233779098,0.0804,1.3692945,0.288,29.0973473
205,0.226012139,0.0778,1.4338936,0.292,29.3199692
206,0.225336387,0.07874,1.39484774,0.2899,29.5424404
207,0.223650627,0.07866,1.43355191,0.2961,29.7934895
208,0.221955488,0.07514,1.37502653,0.2817,29.9910736
209,0.219945176,0.07612,1.33410164,0.2666,30.2677231
210,0.220980961,0.0774,1.32505463,0.2646,30.520586
211,0.220844151,0.07648,1.36154664,0.2709,30.7176266
212,0.216296317,0.0754,1.36719204,0.2785,30.9631405
213,0.218577391,0.07506,1.34235478,0.2704,31.1551685
214,0.214812241,0.07388,1.34990044,0.2747,31.4291687
215,0.214513464,0.07484,1.4179297,0.2791,31.6554451
216,0.216763277,0.07462,1.41683549,0.2693,31.8235245
217,0.208159632,0.0715,1.40589971,0.2737,32.0196228
218,0.210685102,0.07148,1.3885219,0.2792,32.2400818
219,0.207151631,0.0715,1.37587609,0.2627,32.5155945
220,0.203784029,0.07096,1.41624002,0.2806,32.738472
221,0.209516226,0.07104,1.38912996,0.284,32.8903351
222,0.209670651,0.0736,1.36703187,0.2752,33.1140823
223,0.202279741,0.0693,1.38048384,0.2651,33.341011
224,0.202049408,0.06978,1.37485585,0.2656,33.5463409
225,0.200572793,0.0696,1.32835869,0.2649,33.8343239
226,0.197955536,0.06926,1.407557,0.27,34.0918121
227,0.19775988,0.0688,1.38258298,0.2687,34.345108
228,0.194713919,0.06858,1.47273078,0.2913,34.586792
229,0.196093466,0.06752,1.53836168,0.2857,34.7823029
230,0.197350711,0.06826,1.43609861,0.2767,34.9844437
231,0.203561968,0.06978,1.48136695,0.2913,35.0303917
232,0.196937746,0.06836,1.4033975,0.2803,35.2365952
233,0.189643602,0.06526,1.44417275,0.2787,35.534893
234,0.195819076,0.06714,1.41566595,0.2854,35.7094727
235,0.191331927,0.06594,1.39754776,0.2753,35.953083
236,0.193869427,0.06532,1.35731885,0.2642,36.0815353
237,0.189804414,0.0659,1.41162749,0.2774,36.2663651
238,0.189706775,0.06542,1.41223405,0.2854,36.4438782
239,0.191524777,0.06732,1.39226416,0.2691,36.6366653
240,0.185308521,0.06352,1.44872725,0.2835,36.8491669
241,0.18252099,0.0633,1.48160803,0.301,37.1629372
242,0.190708542,0.06666,1.43306465,0.272,37.2923508
243,0.174239934,0.06008,1.43831676,0.2634,37.6580505
244,0.184308867,0.06292,1.38217982,0.2677,37.8658218
245,0.183711471,0.0629,1.50290881,0.2895,38.0483665
246,0.180341041,0.06114,1.46252869,0.2886,38.2433395
247,0.182095649,0.0631,1.41375844,0.268,38.4534798
248,0.177696549,0.06212,1.46859167,0.2845,38.6763496
249,0.173456015,0.05932,1.45242632,0.2804,39.0342331
250,0.186215927,0.0636,1.46717016,0.2775,39.1018753
251,0.182857769,0.063,1.41796574,0.2788,39.2059135
252,0.174163221,0.0604,1.44796591,0.2751,39.4721298
253,0.172317962,0.0582,1.41733569,0.2652,39.7456741
254,0.175515031,0.06106,1.41046139,0.266,39.9606705
255,0.172183837,0.05962,1.43107149,0.2745,40.1730766
256,0.174795162,0.06094,1.4270778,0.2656,40.3247681
257,0.176519947,0.0618,1.56021964,0.2985,40.449585
258,0.177553825,0.06094,1.48161194,0.286,40.551445
259,0.167516548,0.05732,1.39303198,0.261,40.8413391
260,0.171289339,0.05932,1.4450636,0.2711,40.9729691
261,0.170207614,0.05844,1.48419771,0.274,41.1572113
262,0.16740873,0.05762,1.49335373,0.2969,41.3733215
263,0.167672593,0.05772,1.46516712,0.2751,41.6010933
264,0.170486916,0.05912,1.49400506,0.2767,41.7584686
265,0.163142043,0.05798,1.464948,0.277,42.0705528
266,0.164038079,0.05706,1.46460859,0.2799,42.3391647
267,0.167036811,0.05738,1.46310764,0.2697,42.5600128
268,0.158815589,0.054,1.43752447,0.273,42.8508301
269,0.160875388,0.05596,1.535821,0.2798,43.0938873
270,0.163412753,0.0568,1.52847296,0.2774,43.285881
271,0.159801113,0.05494,1.48089865,0.2792,43.4819145
272,0.158130874,0.05498,1.51323181,0.2782,43.706192
273,0.161070976,0.05616,1.52033756,0.2785,43.8502693
274,0.156139965,0.05324,1.47491698,0.2733,44.0993729
275,0.155533965,0.05394,1.53173979,0.2785,44.3640938
276,0.158217206,0.05432,1.52912411,0.2911,44.548912
277,0.16317864,0.05626,1.52017571,0.2746,44.6029358
278,0.163984462,0.0564,1.49893129,0.2823,44.6800957
279,0.152951892,0.05284,1.50528653,0.2776,44.9331779
280,0.160559704,0.05574,1.49113629,0.2734,45.0617676
281,0.158001653,0.05298,1.49076345,0.2788,45.235466
282,0.148811721,0.05166,1.48381091,0.2663,45.5733299
283,0.15313572,0.05298,1.51013365,0.2786,45.7863731
284,0.1521034,0.05306,1.61605652,0.2934,45.9960289
285,0.15591623,0.05364,1.46105743,0.2655,46.1461182
286,0.151836035,0.05252,1.50679564,0.2823,46.3275185
287,0.144854175,0.0504,1.57884838,0.3023,46.6035004
288,0.156558108,0.05334,1.58440171,0.2936,46.7145309
289,0.151272158,0.0525,1.60023275,0.2797,46.9080544
290,0.155947543,0.05408,1.50370123,0.2764,47.042347
291,0.149787266,0.05168,1.53035869,0.2812,47.2178078
292,0.149373895,0.05112,1.51810649,0.2853,47.4134483
293,0.147237789,0.05048,1.54834754,0.2764,47.6336517
294,0.14549069,0.05086,1.53521362,0.2871,47.9166183
295,0.150959191,0.05254,1.48937368,0.2785,48.0490685
296,0.141500679,0.04908,1.48260693,0.2668,48.3876419
297,0.143980409,0.04862,1.60984458,0.2845,48.6073837
298,0.148486959,0.0507,1.57550752,0.2802,48.7318077
299,0.140781163,0.04788,1.52900585,0.2732,48.9637756
300,0.14541689,0.04966,1.59971727,0.2892,49.1348839
301,0.143161381,0.04908,1.52736806,0.2647,49.3011627
302,0.144220765,0.04936,1.53407284,0.2665,49.4024658
303,0.145413738,0.05032,1.56762824,0.2837,49.5385437
304,0.144805803,0.04892,1.53087431,0.2891,49.6401749
305,0.141803213,0.04908,1.49909578,0.2742,49.8744812
306,0.146077845,0.05046,1.53653306,0.2793,49.9590988
307,0.14174137,0.04936,1.47508979,0.2651,50.169693
308,0.139765468,0.04852,1.51862447,0.2815,50.3758278
309,0.136415282,0.04724,1.52485407,0.2625,50.6310043
310,0.138908758,0.0483,1.51779218,0.2683,50.8619003
311,0.136248064,0.0469,1.48862286,0.275,51.1036758
312,0.136533432,0.04666,1.53395347,0.2872,51.2904358
313,0.139350471,0.0484,1.4918783,0.2626,51.5259781
314,0.135986844,0.04578,1.512822,0.274,51.7545891
315,0.138439245,0.04658,1.56977397,0.2785,51.9177475
316,0.137034519,0.0473,1.52197478,0.266,52.0803223
317,0.139875598,0.04844,1.62268405,0.2831,52.2277832
318,0.13716062,0.04716,1.56195542,0.2604,52.3600273
319,0.140704195,0.04974,1.5281122,0.273,52.453186
320,0.136028125,0.04742,1.49642478,0.2566,52.6565018
321,0.137242189,0.04746,1.53706717,0.2711,52.7687912
322,0.125435761,0.0434,1.56440651,0.2713,53.1924744
323,0.130665939,0.04576,1.5966672,0.2792,53.4934654
324,0.133451001,0.0449,1.5714845,0.2739,53.6717339
325,0.130093788,0.046,1.50268803,0.272,53.9617691
326,0.13364977,0.04604,1.58890022,0.2833,54.0346146
327,0.136690635,0.04692,1.56125019,0.2698,54.0865707
328,0.132827654,0.04676,1.5676536,0.2718,54.1754112
329,0.127822514,0.04406,1.65810869,0.2883,54.4173584
330,0.129349752,0.04364,1.54032131,0.2612,54.6329346
331,0.128401493,0.04448,1.62669358,0.2788,54.8801079
332,0.126187442,0.04358,1.65225631,0.282,55.1842117
333,0.129185581,0.04396,1.62969065,0.2809,55.3693352
334,0.134730422,0.04612,1.48575332,0.2612,55.3977814
335,0.128549042,0.04528,1.55501772,0.2632,55.5906677
336,0.127169995,0.0444,1.56777789,0.2659,55.7874413
337,0.122172805,0.04316,1.60363321,0.2809,56.1277008
338,0.124836719,0.0432,1.61025686,0.2774,56.342453
339,0.12570722,0.04402,1.67243209,0.2867,56.5445023
340,0.131132131,0.04468,1.59678994,0.2822,56.628952
341,0.126226869,0.04408,1.47837384,0.2592,56.8121948
342,0.124389924,0.04362,1.57854372,0.271,57.0627899
343,0.120203941,0.04142,1.66631026,0.2913,57.3367424
344,0.125748398,0.04344,1.63878109,0.2754,57.4848022
345,0.121847211,0.04192,1.52131129,0.263,57.687027
346,0.126913587,0.04334,1.62671381,0.2821,57.8647728
347,0.119290478,0.04172,1.61717406,0.2784,58.1000595
348,0.126941727,0.0444,1.66801002,0.2742,58.1957359
349,0.123926996,0.04194,1.63524039,0.2828,58.324482
350,0.121809562,0.04278,1.57249139,0.2756,58.4788551
351,0.122421365,0.04166,1.57355583,0.2687,58.6541519
352,0.118593015,0.04126,1.59905167,0.2838,58.9140778
353,0.123424822,0.04222,1.58190267,0.2551,59.0385895
354,0.119867465,0.04146,1.6035243,0.2669,59.2693825
355,0.119966512,0.04246,1.63543619,0.2766,59.4842186
356,0.120161293,0.04116,1.63225752,0.2754,59.649971
357,0.124558061,0.0438,1.60982007,0.2755,59.7757416
358,0.120369169,0.0424,1.59815256,0.2565,59.9331436
359,0.117646899,0.04018,1.58966832,0.2612,60.0900192
360,0.116884384,0.03996,1.5918018,0.2667,60.2162018
361,0.116707142,0.0401,1.61435461,0.2666,60.4153404
362,0.11551938,0.03988,1.6313849,0.2703,60.6297646
363,0.11736308,0.04024,1.59555928,0.2711,60.8326607
364,0.116211365,0.04094,1.67726903,0.2766,61.0628281
365,0.116359389,0.03912,1.64442356,0.2765,61.1797791
366,0.114271452,0.03984,1.63154563,0.2702,61.4361115
367,0.113986919,0.0404,1.59029138,0.2619,61.672924
368,0.115163139,0.0394,1.58754544,0.265,61.8623962
369,0.121524419,0.04148,1.60015144,0.2714,61.8581581
370,0.116666882,0.03976,1.71913541,0.2815,62.0394592
371,0.114454862,0.04014,1.61990532,0.2632,62.2359123
372,0.11599369,0.04078,1.51893208,0.2576,62.3878136
373,0.11192142,0.03936,1.61222044,0.2714,62.6266823
374,0.115903563,0.03988,1.64195261,0.2817,62.7732849
375,0.11675161,0.0404,1.61279601,0.281,62.8644485
376,0.110274778,0.0392,1.59534231,0.2708,63.1807098
377,0.107238895,0.037,1.509118,0.2539,63.5584831
378,0.113699846,0.03942,1.53975761,0.253,63.7154694
379,0.115795181,0.03896,1.65778729,0.2809,63.7580109
380,0.109240696,0.03828,1.59687524,0.2651,64.0570221
381,0.107560954,0.03766,1.62737668,0.266,64.2835541
382,0.114820158,0.03908,1.60890482,0.2621,64.4020538
383,0.115350776,0.0404,1.60207393,0.2662,64.5207825
384,0.112063143,0.03846,1.6889611,0.2758,64.6397171
385,0.109707234,0.0382,1.59426487,0.2557,64.9003983
386,0.113948478,0.0401,1.62083745,0.2676,64.9953766
387,0.109107167,0.0377,1.64229371,0.2816,65.2129364
388,0.108254302,0.03678,1.6141891,0.267,65.3378448
389,0.112217271,0.03766,1.59736188,0.2724,65.4574432
390,0.107202279,0.03764,1.61122304,0.2754,65.7444458
391,0.105729999,0.03548,1.6167378,0.2782,66.0330048
392,0.108600903,0.0375,1.54725249,0.2606,66.1239014
393,0.107472582,0.03722,1.60687286,0.266,66.3781357
394,0.110145396,0.0371,1.56703088,0.2608,66.4177322
395,0.108119205,0.03776,1.59437496,0.2624,66.527565
396,0.101212861,0.03482,1.61957367,0.2678,66.8766632
397,0.108928145,0.03728,1.61821596,0.2639,67.001442
398,0.103817723,0.03566,1.64647049,0.2671,67.2656784
399,0.10985398,0.03808,1.62711209,0.2659,67.3278198
400,0.104077093,0.03618,1.61652402,0.2571,67.5252762
401,0.107482959,0.03706,1.55566774,0.2508,67.6620483
402,0.104592624,0.03682,1.63610674,0.2793,67.8999176
403,0.103044713,0.03566,1.58848865,0.277,68.094162
404,0.102485272,0.0356,1.58228412,0.2756,68.2862244
405,0.107436093,0.03672,1.63567907,0.2656,68.4963684
406,0.10994184,0.03656,1.58941704,0.2642,68.4921494
407,0.098490761,0.03376,1.59291129,0.2639,68.8085938
408,0.101457273,0.03502,1.58592782,0.2605,69.0661469
409,0.108241732,0.03682,1.7117813,0.2781,69.0857849
410,0.103668939,0.03556,1.62653692,0.2709,69.27742
411,0.106355004,0.03674,1.55952491,0.2595,69.421463
412,0.104299171,0.03616,1.6058771,0.2662,69.6040955
413,0.101005793,0.03484,1.58923777,0.2591,69.8785858
414,0.102621607,0.03606,1.60872008,0.2548,70.0374298
415,0.103419986,0.0356,1.60684645,0.2663,70.0819702
416,0.101534579,0.03448,1.59017421,0.2608,70.2372055
417,0.100966992,0.03514,1.7063106,0.277,70.4330978
418,0.102081019,0.03524,1.63349659,0.2729,70.5893021
419,0.095296037,0.0324,1.61214434,0.2641,70.907692
420,0.100085326,0.03476,1.54966701,0.2629,71.1315384
421,0.104741138,0.03602,1.65979584,0.2726,71.2527618
422,0.101612804,0.03564,1.58019509,0.2556,71.441803
423,0.103995158,0.03508,1.56721189,0.2591,71.4779053
424,0.105261523,0.03544,1.64453811,0.2659,71.4936676
425,0.0969477756,0.03362,1.59851111,0.2583,71.8531952
426,0.100984482,0.03424,1.54278028,0.2568,71.9605331
427,0.0954731225,0.0331,1.59788401,0.2623,72.2115326
428,0.0992273381,0.03464,1.66662012,0.2679,72.4502106
429,0.0947811666,0.03354,1.63400871,0.2605,72.7523651
430,0.105101038,0.03616,1.60198769,0.2712,72.742691
431,0.0971888733,0.0339,1.67021341,0.2697,72.9901657
432,0.10143952,0.03486,1.69073087,0.2791,73.0601959
433,0.0944801942,0.03248,1.64189688,0.2595,73.3338852
434,0.0976622512,0.0333,1.61412701,0.2566,73.511673
435,0.100106514,0.0341,1.68133471,0.2756,73.6521072
436,0.0975762792,0.03332,1.72928682,0.2813,73.7297974
437,0.0952522609,0.0329,1.63867191,0.2654,73.9320831
438,0.0969246231,0.03324,1.67509817,0.2692,74.1190262
439,0.0962643726,0.03214,1.63678765,0.2749,74.3069
440,0.100478142,0.03494,1.6670195,0.2666,74.3139191
441,0.0947616207,0.03342,1.62695579,0.2582,74.6129456
442,0.0939796845,0.03268,1.68679949,0.2786,74.931076
443,0.0983413335,0.03348,1.62498285,0.2613,75.017395
444,0.0952532079,0.03238,1.64229986,0.2673,75.1586304
445,0.0938128754,0.03212,1.63051041,0.2736,75.3683014
446,0.0920921447,0.03256,1.70626736,0.2726,75.6547852
447,0.102065812,0.0358,1.7475554,0.2866,75.6823654
448,0.0931030675,0.03186,1.66898032,0.2683,75.9485931
449,0.0952888291,0.0332,1.68364384,0.2744,76.0307465
450,0.092377271,0.03162,1.63779914,0.2716,76.265274
451,0.0922669377,0.03184,1.68055377,0.2796,76.4806976
452,0.0914954524,0.03158,1.68654762,0.278,76.74543
453,0.0958793047,0.03346,1.67844133,0.2713,76.7696381
454,0.0907726904,0.0314,1.59824986,0.2509,77.048645
455,0.0905117951,0.03194,1.66083051,0.2644,77.3161774
456,0.0960888566,0.03244,1.65563141,0.2664,77.3083344
457,0.0937992166,0.03198,1.62121761,0.2487,77.484024
458,0.0908368067,0.03096,1.81672391,0.284,77.6691284
459,0.0902321486,0.03042,1.692981,0.2712,77.9137192
460,0.0930713428,0.03262,1.70539591,0.2714,78.0579758
461,0.0938400335,0.0319,1.67136903,0.2569,78.1941833
462,0.0937555959,0.03196,1.69212637,0.2694,78.2350769
463,0.0921511941,0.0313,1.68708563,0.2678,78.4275589
464,0.0864246466,0.02976,1.75648782,0.2763,78.7324982
465,0.0904629204,0.03084,1.67758017,0.273,78.8195724
466,0.0889416039,0.03102,1.68182292,0.2686,79.1513367
467,0.093640807,0.03328,1.71874849,0.2738,79.210907
