Epoch,Train Loss,Train Error,Test Loss,Test Error,Path Norm,Exact Path Norm
97,0.383909636,0.12678,1.1325497,0.2731,116.053848,1938.46996
98,0.381705614,0.12688,1.26635821,0.2783,121.390335,1985.90782
99,0.378538167,0.126,1.12618768,0.2672,123.274483,1741.57458
100,0.361069934,0.11952,1.16307706,0.2689,129.144211,1660.82625
101,0.361051623,0.1196,1.16718147,0.2675,132.910416,2162.94471
102,0.355384527,0.11864,1.22020926,0.2904,137.260101,1964.15469
103,0.347313246,0.11638,1.23395321,0.2825,142.607513,1981.50581
104,0.343580629,0.11416,1.14537635,0.2549,145.485153,2014.00313
105,0.335279567,0.11314,1.2049671,0.2774,151.47876,1894.37867
106,0.328280556,0.10944,1.29164385,0.3066,158.743011,2034.70325
107,0.326603859,0.10954,1.25254181,0.2799,161.080505,1958.7277
108,0.318971544,0.10694,1.25235649,0.2839,169.520065,2049.76006
109,0.317403537,0.10718,1.13367049,0.2524,172.345779,2037.93691
110,0.309814655,0.10418,1.23743189,0.2698,180.158661,2290.38375
111,0.307716357,0.10528,1.28973961,0.2885,184.650177,2111.88179
112,0.31181243,0.10574,1.24901183,0.2799,189.93306,2290.01243
113,0.294471133,0.09976,1.23846324,0.276,194.608643,2216.13221
114,0.298526475,0.10128,1.39994579,0.3102,197.35466,2323.90133
115,0.291917569,0.0984,1.29927448,0.2828,204.696594,1956.20471
116,0.289371951,0.09796,1.29105263,0.2845,210.114471,2207.08469
117,0.28562474,0.0959,1.22068022,0.2765,216.904205,2270.16955
118,0.277219268,0.09302,1.26970517,0.283,224.448288,2224.76564
119,0.275214324,0.0931,1.29717416,0.2828,234.861649,2196.41811
120,0.265107844,0.0904,1.2598788,0.2596,240.645905,2350.64531
121,0.274889283,0.09356,1.2803374,0.2733,242.873825,2538.43907
122,0.26712723,0.09072,1.30098869,0.2772,250.833176,2400.77436
123,0.260820869,0.08858,1.28187401,0.2773,255.314697,2303.04604
124,0.258472206,0.08726,1.35113012,0.2941,267.451721,2403.56213
125,0.256122568,0.08562,1.29260943,0.2693,269.877075,2426.54486
126,0.256864928,0.0875,1.32975258,0.276,278.023743,2749.44207
127,0.246707479,0.08354,1.33815489,0.2904,280.892395,2625.42004
128,0.23682054,0.08004,1.30486398,0.2762,296.175659,2628.24211
129,0.245449219,0.08378,1.28421604,0.2556,300.86087,2356.7274
130,0.243882863,0.0831,1.34878866,0.2888,305.639343,2616.38804
131,0.242591449,0.08332,1.31544604,0.2788,312.692291,2734.52874
132,0.235002481,0.08132,1.34378486,0.2775,321.019348,2853.34341
133,0.23876293,0.08184,1.33525158,0.2778,328.641113,2436.69845
134,0.221244149,0.07578,1.32415088,0.2626,345.125793,2534.79042
135,0.226364275,0.07736,1.35740838,0.2859,349.458832,3087.26699
136,0.222257553,0.07646,1.39385023,0.2707,360.827301,2742.95585
137,0.223098057,0.07738,1.2421732,0.2441,367.069977,2647.90732
138,0.220762506,0.07576,1.34140057,0.2728,374.914642,2849.73409
139,0.216208538,0.0752,1.41705228,0.2767,387.363861,2695.23974
140,0.204577296,0.07084,1.37528234,0.2886,393.896484,2931.27825
141,0.21881042,0.07474,1.41825163,0.2712,403.752258,3334.05784
142,0.215921899,0.0741,1.44252906,0.2787,410.263794,2605.57115
143,0.211824878,0.07266,1.44615931,0.2933,417.614441,3080.15861
144,0.198966482,0.06962,1.36138151,0.2697,432.095276,3151.2722
145,0.206030402,0.0704,1.4234761,0.2706,450.861633,3008.80963
146,0.206065028,0.07048,1.42036632,0.3032,451.37146,2849.55473
147,0.203891307,0.0696,1.30914487,0.2511,458.956909,3005.03861
148,0.19235437,0.06584,1.40876992,0.2718,470.916138,3096.11201
149,0.190927501,0.06522,1.47606346,0.305,483.306824,3105.26754
150,0.199454769,0.06768,1.34275781,0.2567,488.388947,2986.32253
151,0.19477195,0.06716,1.46181681,0.2896,498.126648,2733.11701
152,0.19732535,0.0682,1.42053282,0.278,503.540314,3072.07908
153,0.188662579,0.06392,1.44820029,0.2734,521.649536,3032.46948
154,0.191096782,0.06606,1.40930167,0.2706,529.324219,3530.92655
155,0.179537547,0.0617,1.39680869,0.2584,547.66925,2940.38208
156,0.177881141,0.0597,1.46336834,0.2863,560.550659,3290.39697
157,0.183440269,0.06258,1.41092132,0.2766,571.255249,3150.69682
158,0.176889221,0.0609,1.47666309,0.2785,589.164673,3237.44094
159,0.181845056,0.0617,1.41708463,0.2615,596.850586,3208.35374
160,0.178464454,0.06104,1.45140193,0.268,607.046143,3166.09934
161,0.174747956,0.06012,1.48540514,0.2744,625.832031,3050.03892
162,0.167511315,0.05826,1.52335011,0.2842,641.295837,3197.9295
163,0.172301586,0.05916,1.45431249,0.2654,654.278137,3084.68955
164,0.167477482,0.0574,1.4520969,0.2659,651.514526,3215.09896
165,0.163953304,0.05644,1.47545972,0.2765,676.889648,3558.3634
166,0.171344395,0.05732,1.44924084,0.259,688.784973,3618.02619
167,0.166612142,0.05698,1.51870224,0.2766,705.840881,3504.69234
168,0.164886914,0.05556,1.51427006,0.2774,703.286865,3513.36537
169,0.163111417,0.0558,1.47703853,0.2617,727.812195,3421.44846
170,0.1617838,0.05602,1.55991021,0.2945,746.308044,3545.24872
171,0.164342928,0.05686,1.5542488,0.2823,764.654297,3240.39358
172,0.163503803,0.0555,1.44756568,0.2621,780.019348,3627.69075
173,0.158642112,0.05534,1.44955898,0.2717,783.697998,3753.74952
174,0.152837875,0.05218,1.48909394,0.2666,809.614502,3652.86905
175,0.154276756,0.05166,1.56818169,0.2722,817.610229,3616.98967
176,0.154307533,0.05168,1.51510654,0.2712,838.364929,3570.47755
177,0.159405817,0.05552,1.56738982,0.2768,847.296814,3211.51452
178,0.15526573,0.05364,1.49108229,0.2788,874.095215,3638.87815
179,0.144884014,0.0494,1.6518137,0.2841,871.43866,4172.86634
180,0.155818551,0.05268,1.44168078,0.2606,881.260681,3735.28999
181,0.153217819,0.0534,1.51945845,0.2815,909.800293,3722.18888
182,0.14674113,0.0511,1.50024063,0.2591,937.209961,3470.99876
183,0.143103001,0.04948,1.50876567,0.2822,944.922363,4004.14095
184,0.148153356,0.05136,1.51404847,0.2711,963.679565,4349.94378
185,0.140800704,0.0482,1.54434319,0.2794,980.755737,3767.00218
186,0.147191527,0.05056,1.53875739,0.2646,993.625488,4300.7543
187,0.149789396,0.05106,1.55825269,0.2814,1010.64825,3935.15526
188,0.136105456,0.04658,1.48837563,0.2623,1031.95947,3631.23348
189,0.145186645,0.04994,1.60788832,0.2829,1065.62732,3779.96744
190,0.134875764,0.04618,1.53373355,0.2531,1069.00635,4102.41294
191,0.134611423,0.04582,1.46724801,0.2582,1082.0957,4286.2506
192,0.132153063,0.04614,1.50213521,0.2723,1120.39441,3724.4189
193,0.139987856,0.04878,1.49439534,0.2595,1125.43579,3901.5721
194,0.13962499,0.04914,1.58321783,0.2755,1159.67798,3945.57748
195,0.134117175,0.04634,1.5162248,0.2557,1171.76221,4042.02239
196,0.129573762,0.04472,1.59332676,0.2748,1206.50476,4277.2895
197,0.139270826,0.04748,1.53182907,0.2643,1216.55786,4097.97464
198,0.138581122,0.04806,1.55856842,0.2754,1213.29419,3997.74702
199,0.127582621,0.0437,1.52540291,0.2798,1231.11768,3566.70074
200,0.125576541,0.0443,1.48511352,0.2608,1271.55029,4142.56857
201,0.126405864,0.04344,1.50763778,0.2652,1295.88953,3946.27752
202,0.132354541,0.04478,1.51870185,0.2768,1326.14233,4451.99369
203,0.125703014,0.04348,1.5027846,0.2621,1357.07849,3995.37003
204,0.127591543,0.0434,1.56705815,0.2617,1367.58057,3907.02906
205,0.126313957,0.043,1.61296364,0.2736,1404.60254,3918.14711
206,0.124031655,0.04232,1.57662126,0.2682,1415.19092,4200.31776
207,0.124806899,0.04376,1.60836626,0.2771,1432.11218,4456.38833
208,0.131769435,0.04526,1.57318823,0.2765,1451.70312,3970.50123
209,0.128531438,0.0441,1.57810527,0.2815,1479.67249,4790.52455
210,0.123286111,0.04346,1.62416303,0.284,1503.95898,4244.73539
211,0.121821534,0.04162,1.55617482,0.2766,1527.7113,4720.9511
212,0.11794816,0.03962,1.53553151,0.2782,1536.0481,4493.93162
213,0.119698792,0.04074,1.63382813,0.2785,1576.77185,4631.26774
214,0.119562368,0.04072,1.63003667,0.2779,1590.82349,4574.67711
215,0.113954376,0.0392,1.65457924,0.279,1635.2561,5044.16267
216,0.118325322,0.04014,1.53398846,0.2663,1655.58545,4586.15348
217,0.12138582,0.04074,1.58388201,0.2621,1685.12061,4684.59518
218,0.118468985,0.03998,1.55708234,0.274,1724.62695,4368.29841
219,0.117600113,0.03958,1.58165844,0.284,1744.9939,4296.10023
220,0.120626574,0.04264,1.72176655,0.2758,1762.88354,4373.20229
221,0.115407166,0.03996,1.51746576,0.2434,1799.44128,4529.75653
222,0.115920763,0.03932,1.58835793,0.2713,1841.5625,4420.44148
223,0.108617773,0.0365,1.52734613,0.2554,1846.09631,4973.65661
224,0.114321203,0.03966,1.6091108,0.2673,1866.06567,4548.33763
225,0.111789084,0.03784,1.60525864,0.2732,1943.09863,4747.30019
226,0.108429326,0.03602,1.71295949,0.2992,1954.52991,4607.08703
227,0.118026164,0.04032,1.61010111,0.2684,1975.96069,4510.1246
228,0.114165446,0.03922,1.54857665,0.2587,1987.46741,4065.41156
229,0.11022639,0.03686,1.57181855,0.2607,2051.67041,4672.56683
230,0.109160757,0.0373,1.55967477,0.257,2070.65356,4928.62378
231,0.107757204,0.03676,1.56331645,0.2694,2109.12329,4457.34318
232,0.10788792,0.0366,1.6447276,0.2724,2095.00171,4692.0086
233,0.108762832,0.03704,1.69398285,0.2761,2171.20166,5038.83911
234,0.106630098,0.03618,1.62146931,0.2729,2146.01855,5043.89061
235,0.109054149,0.03656,1.60597277,0.2676,2217.09277,4793.06738
236,0.103173406,0.03516,1.56219419,0.2583,2293.49414,5037.12453
237,0.111270918,0.03778,1.61298243,0.2631,2310.28467,5180.02837
238,0.106087235,0.03586,1.59525939,0.2622,2371.23926,4885.22996
239,0.104008326,0.03608,1.60488661,0.2627,2371.65332,5064.26167
240,0.104043997,0.0357,1.5860974,0.2629,2394.93311,5226.35111
241,0.104015733,0.0356,1.61031064,0.2666,2469.13525,5037.94878
242,0.101573507,0.03496,1.64051683,0.2713,2534.7478,4808.46283
243,0.108291516,0.0377,1.64345275,0.2745,2512.26318,4664.18787
244,0.102659678,0.0356,1.62441418,0.2643,2606.8877,5232.70653
245,0.10375657,0.03414,1.58460984,0.2725,2621.58154,4909.49031
246,0.102173239,0.03514,1.62495896,0.2642,2687.39771,5087.84801
247,0.106953922,0.0362,1.60128462,0.2692,2663.67139,5009.92332
248,0.0964239838,0.03242,1.58871401,0.2516,2733.24365,4917.11273
249,0.103258772,0.03536,1.62410912,0.272,2791.30225,4940.49311
250,0.0936771242,0.03258,1.61345784,0.2638,2798.57275,4837.2505
251,0.101914544,0.03476,1.67203645,0.2836,2851.93091,5174.08631
252,0.0987602653,0.03384,1.63365067,0.2699,2881.78931,5232.46564
253,0.10092047,0.0352,1.58649425,0.2532,2930.90674,5188.87796
254,0.0985656978,0.03362,1.61791442,0.2593,2893.55713,5357.2692
255,0.0938519726,0.03136,1.64168091,0.2529,2998.79736,5325.82158
256,0.0955400544,0.03342,1.58007949,0.2549,3046.06543,5668.09414
257,0.094971496,0.0326,1.61155059,0.2579,3097.42114,5259.32823
258,0.100935487,0.0339,1.64666945,0.2729,3197.05688,5239.38121
259,0.0934481545,0.03272,1.5956398,0.2737,3190.2644,4982.60185
260,0.0955669628,0.03266,1.63807093,0.2716,3231.47021,6021.3035
261,0.0974165035,0.03368,1.66384864,0.2788,3323.90063,5494.65393
262,0.0902397387,0.03062,1.63564649,0.2565,3350.05469,5553.58619
263,0.0976756266,0.0332,1.66601011,0.2627,3426.92212,5636.97383
264,0.0930152405,0.03106,1.65478781,0.2682,3415.68164,5870.26109
265,0.0977046127,0.03254,1.59076337,0.2544,3483.26514,5525.42776
266,0.0893024453,0.0308,1.69790111,0.2647,3556.34131,5021.41424
267,0.0941784393,0.0326,1.58967144,0.253,3629.29639,5204.23526
268,0.0932692287,0.0319,1.64205345,0.2719,3621.32275,4929.03008
269,0.0927698276,0.03118,1.60917851,0.2695,3659.97656,5413.25127
270,0.0949744761,0.0325,1.68598839,0.2788,3721.44971,5883.01636
271,0.0891897805,0.03092,1.62975891,0.2552,3842.05078,5476.12032
272,0.0864275077,0.02902,1.56236423,0.2466,3822.69189,5923.64634
273,0.088626168,0.02984,1.70276254,0.2743,3886.57715,5310.32009
274,0.0959968402,0.03218,1.63817404,0.2552,3912.78149,5604.29424
275,0.0886388107,0.02988,1.74761475,0.2753,4080.76562,6075.49591
276,0.0903907069,0.03056,1.72368615,0.2609,4026.95117,5459.28071
277,0.083338851,0.02812,1.60351998,0.2539,4094.10474,6235.08388
278,0.0889293988,0.03042,1.61631751,0.2492,4222.90771,5221.60452
279,0.0906207688,0.03162,1.70577474,0.2728,4212.80322,5844.48613
280,0.0864877929,0.02938,1.67024669,0.2704,4311.28418,5815.45981
281,0.0819721904,0.02816,1.63790305,0.2618,4351.77246,6380.07095
282,0.0868613965,0.02948,1.71774761,0.2701,4405.07275,5586.43189
283,0.0886812928,0.03014,1.62245232,0.2678,4435.47412,6260.80128
284,0.0887178614,0.02968,1.64396862,0.2724,4559.60986,5772.41776
285,0.0840716062,0.02888,1.62723655,0.2607,4605.39648,6040.6652
286,0.0852911218,0.02864,1.65421591,0.2552,4628.07617,6459.37601
287,0.0886843695,0.03038,1.67178024,0.2639,4775.69678,5911.813
288,0.0892615449,0.03048,1.64090666,0.2522,4798.57715,5970.96586
289,0.0823833805,0.0281,1.68467413,0.2645,4889.03711,6011.16713
290,0.0819239371,0.02802,1.66123877,0.2663,4967.99268,6155.42163
291,0.0892312535,0.03026,1.66603609,0.2564,5048.94336,5583.75495
292,0.0847727961,0.02916,1.69444092,0.2526,5101.69092,6196.73888
293,0.0857636825,0.02898,1.6911864,0.2636,5109.71973,6241.67362
294,0.0886247772,0.02996,1.77973671,0.2852,5094.48145,6010.60936
295,0.0812033703,0.02738,1.59590838,0.2475,5224.49902,6529.96148
296,0.078549779,0.02706,1.65268075,0.2573,5412.45898,6439.96429
297,0.0819813898,0.02796,1.65528857,0.2587,5414.08789,6281.13886
298,0.0805927908,0.02704,1.66367598,0.2677,5516.32812,6042.94276
299,0.0782715913,0.0271,1.65472592,0.2511,5699.71582,5786.93655
300,0.0776732886,0.02684,1.70427556,0.2728,5661.29248,5804.28972
301,0.0905814915,0.03028,1.65103603,0.2564,5659.35059,6370.78988
302,0.0746475506,0.0257,1.68665202,0.2579,5847.50439,6486.71772
303,0.0783075441,0.02644,1.69986646,0.2616,5897.73291,6357.10088
304,0.0783180895,0.02616,1.69561256,0.2665,6090.06055,6485.46657
305,0.0798116779,0.02702,1.65620446,0.2632,6246.50098,6869.13217
306,0.0824049432,0.02888,1.69321192,0.2614,6234.75732,6035.48795
307,0.0804462765,0.02832,1.63071724,0.2518,6247.69434,6167.03425
308,0.0751447958,0.02662,1.68302844,0.2533,6462.00781,7127.34238
309,0.0768730238,0.02682,1.64065728,0.2545,6441.31201,6674.13968
310,0.0774931334,0.02648,1.67369095,0.2556,6450.35498,6927.1156
311,0.0777634573,0.0263,1.57251636,0.2389,6391.6416,6855.76315
312,0.0808740003,0.02738,1.72449465,0.2769,6663.48145,6695.24262
313,0.0785016818,0.02618,1.6654197,0.2584,6710.11523,6803.56282
314,0.0771431326,0.02674,1.64004763,0.2535,6810.91602,6445.06793
315,0.0793578233,0.02734,1.69977775,0.2716,6957.375,6966.45919
316,0.0758553779,0.0259,1.66335116,0.2587,6992.37988,7397.0041
317,0.0700488248,0.024,1.6504428,0.2533,7004.4541,6811.6095
318,0.0763322052,0.02498,1.66713164,0.2549,7144.13184,6565.85207
319,0.0778966017,0.0261,1.69019126,0.2543,7229.91797,7097.80812
320,0.073165066,0.0239,1.6536096,0.2506,7324.34863,7386.2926
321,0.0756785631,0.02536,1.70012592,0.2508,7438.23926,6812.67355
322,0.0721161437,0.02492,1.64286265,0.244,7547.9585,7128.75747
323,0.0726258047,0.02536,1.72919396,0.26,7564.06543,7206.95194
324,0.0734906511,0.02506,1.74485769,0.265,7831.64014,7141.12585
325,0.0743414137,0.02586,1.74026259,0.2666,7928.14307,7080.1657
326,0.0784006935,0.02754,1.6896441,0.2642,7885.46484,7534.08276
327,0.0754047901,0.02644,1.75024939,0.2618,7914.9668,6656.47276
328,0.0729015682,0.02456,1.71831383,0.2721,8078.33008,7022.10611
329,0.0704575843,0.02348,1.64047615,0.2515,8388.63281,6961.1564
330,0.0749846584,0.02632,1.65382844,0.2633,8249.43652,7238.59981
331,0.0671604213,0.0232,1.67875949,0.2625,8547.82617,8348.47583
332,0.0679503392,0.0228,1.70940142,0.259,8629.7666,6776.91505
333,0.071510572,0.02398,1.69992134,0.2591,8734.1875,7700.69535
334,0.0710287316,0.02356,1.70888076,0.262,8902.45117,7778.64158
335,0.0704406922,0.02286,1.73535683,0.2739,9074.12598,7239.47031
336,0.0714824345,0.02442,1.70616144,0.2545,9300.24609,6869.25693
337,0.0765859337,0.02644,1.72385057,0.2525,9359.09961,6953.46612
338,0.070469658,0.02388,1.72027815,0.2567,9531.25195,7781.65677
339,0.0679066202,0.02318,1.70570961,0.2549,9473.89941,8117.90494
340,0.0667407922,0.0225,1.708828,0.2564,9485.6582,6736.67826
341,0.0731698552,0.0245,1.73943609,0.2531,9782.22168,7514.93808
342,0.0720494464,0.0248,1.72264833,0.2678,9919.73145,7751.56531
343,0.0690216765,0.02316,1.66942404,0.2624,10058.835,8276.00879
344,0.0677837684,0.02308,1.65959287,0.2393,10135.9287,6762.2726
345,0.0665579969,0.02192,1.77215475,0.2561,10339.3027,8179.04757
346,0.0681593481,0.02342,1.6459165,0.2422,10416.8691,8048.06703
347,0.0688640828,0.02362,1.75907374,0.2632,10669.082,7733.2161
348,0.0712595154,0.0243,1.70956272,0.2679,10575.2793,7572.63751
349,0.0713059907,0.02472,1.74214014,0.258,10716.2891,8043.12057
350,0.0683802697,0.02352,1.66749471,0.2491,10715.1992,7923.69293
351,0.0697796746,0.0239,1.72620112,0.254,11146.9482,7633.47476
352,0.0697055178,0.02336,1.74650742,0.2635,11064.3174,7706.80606
353,0.0646142257,0.0218,1.752916,0.2574,11173.3467,7942.14401
354,0.0668675393,0.0227,1.67013338,0.2461,11378.4609,6983.26983
355,0.0656573726,0.0217,1.69041786,0.2475,11398.3281,8168.66776
356,0.066737045,0.0228,1.7141448,0.2523,11658.6885,7269.6248
357,0.0638734422,0.02154,1.69857338,0.2594,11558.7832,7424.78666
358,0.0668827048,0.02206,1.67801436,0.2515,11947.0176,8130.06148
359,0.0632909634,0.02108,1.69817571,0.2521,11978.1768,8868.0025
360,0.0691575024,0.02328,1.72650194,0.2611,12353.373,7841.56648
361,0.0706913542,0.02364,1.7861443,0.2709,12474.4189,8213.24481
362,0.0678788158,0.02186,1.75124334,0.2555,12379.9092,7746.20048
363,0.0630208096,0.02144,1.71010097,0.2617,12447.6221,7972.90308
364,0.0646599181,0.02196,1.75327426,0.2616,12672.791,7585.44804
365,0.0630217857,0.02152,1.66037172,0.2512,12996.1738,8000.97646
366,0.0608331859,0.02084,1.6831123,0.2494,13120.5811,8982.21026
367,0.0596690462,0.02008,1.7207193,0.2626,13222.5859,8801.20075
368,0.0638942993,0.02182,1.70154196,0.2496,13526.0645,7836.91933
369,0.0647996978,0.02146,1.76833982,0.2542,13583.9102,7971.13099
370,0.0622544853,0.0214,1.71291624,0.2417,13872.6016,8526.3966
371,0.0665977658,0.02262,1.78004691,0.2593,13816.832,8719.76478
372,0.0606914957,0.0208,1.68631712,0.2515,14083.7158,8267.47943
373,0.0588610321,0.02018,1.72175174,0.257,14315.4316,8726.45352
374,0.0630473103,0.02174,1.73304517,0.2654,14565.6348,8521.39145
375,0.065715798,0.02286,1.74443356,0.2701,14446.3613,8320.82803
376,0.065147884,0.0223,1.74675055,0.2554,14744.9414,8571.9953
377,0.0619745407,0.02102,1.73765077,0.2555,14974.4844,9399.10236
378,0.0595570988,0.01978,1.6993772,0.2537,15057.9814,8170.94328
379,0.0621162392,0.02096,1.78492414,0.2634,15228.7734,9291.14894
380,0.0614952184,0.02088,1.82328581,0.2624,15438.1826,9021.67651
381,0.0653874194,0.02242,1.69271002,0.2546,15433.8594,9258.93033
382,0.0597869526,0.02058,1.73151737,0.2585,15555.1318,9850.98185
383,0.0656233758,0.02152,1.80276655,0.2609,15668.6279,8766.16797
384,0.0576800432,0.01932,1.76722388,0.2492,16006.3613,9138.60503
385,0.0587366335,0.02064,1.74545452,0.2662,16235.3447,8278.2648
386,0.0636843822,0.02238,1.80787094,0.2602,16344.8662,9562.22161
387,0.059870105,0.0208,1.74627202,0.2538,16704.8008,7687.61946
388,0.0555010824,0.01968,1.730481,0.251,17311.9727,8960.4107
