Epoch,Train Loss,Train Error,Test Loss,Test Error,Path Norm,Exact Path Norm
820,1.26413652,0.3612,0.818458381,0.2387,539.414124,278.244773
821,1.26106227,0.3602,0.832652215,0.2434,546.124634,236.909574
822,1.26059477,0.35916,0.824075634,0.2417,559.759094,162.387917
823,1.26121596,0.36038,0.827135192,0.243,559.906372,215.900323
824,1.25879435,0.36014,0.835742126,0.2416,562.613342,177.628844
825,1.2653004,0.35824,0.816319977,0.2436,556.278992,175.517688
826,1.26694446,0.36156,0.813095175,0.2443,552.555969,229.000178
827,1.26267766,0.36028,0.836710131,0.2462,559.414734,199.626351
828,1.26565314,0.36284,0.814198436,0.2411,554.130066,181.761204
829,1.26189497,0.3595,0.826510893,0.241,559.740234,189.840143
830,1.26173233,0.36028,0.817555922,0.2436,567.540649,211.163724
831,1.26389359,0.36196,0.817757678,0.2432,570.377563,237.072423
832,1.26210664,0.36092,0.816033666,0.243,566.772339,151.940712
833,1.25885285,0.35792,0.826469044,0.2439,565.012817,262.978752
834,1.26402597,0.3617,0.827218751,0.2422,564.44696,194.640485
835,1.26276329,0.36106,0.827038601,0.2436,576.453857,260.492715
836,1.26431825,0.35994,0.832077087,0.2443,582.799927,263.057919
837,1.26009544,0.35946,0.815719011,0.2395,586.807312,252.37887
838,1.2633967,0.35874,0.819324492,0.2425,585.070007,177.621444
839,1.25995455,0.35904,0.808237342,0.2369,581.417908,250.804733
840,1.25934117,0.35844,0.808409216,0.2393,583.643921,228.716214
841,1.26297754,0.36038,0.837575854,0.2457,590.975464,161.061043
842,1.26250134,0.36044,0.828814169,0.2424,590.097656,266.577916
843,1.26207076,0.35914,0.827362746,0.2433,582.264893,187.814504
844,1.26376965,0.35932,0.827094228,0.2426,584.237183,160.663723
845,1.25968131,0.35828,0.810387108,0.239,590.323242,192.551693
846,1.25926644,0.3584,0.821210902,0.2402,584.133118,223.550586
847,1.25837194,0.35892,0.816954988,0.2433,586.440796,182.295862
848,1.25646379,0.35752,0.809882804,0.238,591.413452,209.11631
849,1.26075209,0.3574,0.816119533,0.2388,592.291626,249.637412
850,1.26353797,0.35934,0.829294293,0.2426,594.409729,201.330862
851,1.26433165,0.36,0.824602351,0.2425,604.300293,191.858276
852,1.26102662,0.359,0.833972976,0.2417,595.524658,207.19963
853,1.26362124,0.35832,0.821590285,0.2408,600.883911,263.530211
854,1.26139433,0.36022,0.811884947,0.2422,604.757935,195.966427
855,1.26366016,0.36012,0.827537371,0.2407,603.011108,155.070769
856,1.25995463,0.3589,0.830817072,0.2445,607.322998,275.398761
857,1.2621697,0.36028,0.8110352,0.2384,604.002197,236.000109
858,1.25747607,0.3592,0.82246524,0.2382,609.913818,286.315749
859,1.25912193,0.35748,0.814981994,0.2403,623.529785,157.316094
860,1.2598928,0.36048,0.82169556,0.2397,621.229065,180.119979
861,1.26007341,0.35888,0.823680782,0.239,617.397034,259.388987
862,1.25796268,0.35822,0.827361287,0.2438,624.796326,206.673526
863,1.25762093,0.35782,0.816398082,0.2365,617.435547,194.275072
864,1.25794775,0.35704,0.815319049,0.2382,620.028931,184.52033
865,1.25788158,0.3596,0.818044176,0.2401,620.057983,328.988119
866,1.25669743,0.35812,0.819174797,0.2416,622.313843,252.533445
867,1.25924145,0.35838,0.828261762,0.244,625.094482,137.421633
868,1.25707002,0.3574,0.826179526,0.2427,629.752869,230.229436
869,1.26094545,0.36132,0.835853397,0.244,638.988586,288.354659
870,1.2646736,0.36002,0.820849469,0.2377,636.829102,152.17653
871,1.26054895,0.36054,0.826340989,0.2398,636.273376,239.523584
872,1.25976436,0.35984,0.829820995,0.241,642.770508,253.475057
873,1.25920524,0.35854,0.829707479,0.2414,649.048706,248.207936
874,1.26195076,0.35902,0.833106002,0.2384,644.793945,225.765359
875,1.25990866,0.35726,0.818289587,0.2407,650.932678,233.535367
876,1.25775731,0.35808,0.827539803,0.2393,653.927551,240.982834
877,1.25885774,0.35796,0.83226692,0.2389,644.51947,208.144107
878,1.25592561,0.35884,0.822696547,0.2391,647.29718,220.928757
879,1.25880155,0.35866,0.824306455,0.2426,648.913818,209.952552
880,1.26013336,0.35894,0.80873008,0.2379,647.246948,222.6867
881,1.2570356,0.35744,0.826686422,0.2379,652.603394,258.804464
882,1.25964234,0.357,0.808113607,0.2383,638.128479,286.826138
883,1.25707992,0.35784,0.816139701,0.2385,648.470093,229.046963
884,1.26053775,0.35842,0.815031539,0.2421,645.095886,230.60353
885,1.25869498,0.35776,0.804871199,0.2398,652.592773,204.901288
886,1.25610669,0.35648,0.811326736,0.2418,655.399109,221.422085
887,1.25985674,0.35988,0.828431326,0.239,658.157837,281.515596
888,1.25984662,0.35822,0.814247758,0.241,654.509033,147.932538
889,1.25691,0.35768,0.823032498,0.2414,657.162842,198.18168
890,1.25720219,0.3582,0.805028478,0.238,663.032959,210.685997
891,1.25683772,0.35828,0.803536546,0.2366,670.175354,234.783965
892,1.25465642,0.3567,0.818213305,0.2393,667.343994,288.636144
893,1.25839477,0.3589,0.818004824,0.241,667.458008,300.218184
894,1.25784616,0.35894,0.812057726,0.2388,661.382141,202.997436
895,1.25542583,0.3562,0.811549702,0.2388,672.393494,208.531355
896,1.25863925,0.35874,0.820321911,0.2388,671.947571,206.160588
897,1.25847073,0.35752,0.82604175,0.2422,672.347473,259.777881
898,1.25607114,0.35736,0.814695548,0.2425,669.849365,205.118427
899,1.25550335,0.35732,0.823881605,0.2436,695.597534,186.947927
900,1.25527436,0.35876,0.8241211,0.2396,682.796387,195.426747
901,1.25759744,0.3586,0.818138242,0.2419,699.49646,261.112351
902,1.25638881,0.35786,0.819787941,0.2391,691.727295,139.611408
903,1.25633359,0.355,0.830099731,0.2459,695.168823,196.473012
904,1.25444032,0.35702,0.81298679,0.2375,703.85675,156.450428
905,1.25749669,0.35746,0.83241097,0.2436,698.351746,197.035883
906,1.25450604,0.3565,0.815917968,0.241,697.45343,186.01811
907,1.25591071,0.35414,0.832039211,0.2414,690.716675,238.485571
908,1.25734765,0.3586,0.818001443,0.2423,707.681824,211.086344
909,1.25664834,0.35816,0.820521809,0.238,708.035217,215.35221
910,1.25522938,0.35962,0.82034209,0.2392,713.853394,211.012202
911,1.25842147,0.3573,0.831418254,0.2466,718.97821,333.936785
912,1.25474326,0.35702,0.827108464,0.2425,711.83728,201.275777
913,1.25523917,0.3573,0.813537629,0.2402,720.538818,180.238595
914,1.25163797,0.35648,0.8184223,0.2385,711.747437,205.315189
915,1.25066028,0.35582,0.828069627,0.2426,722.972412,229.562958
916,1.25487062,0.35644,0.819080434,0.2404,720.434326,191.330336
917,1.2548516,0.35734,0.820774374,0.2411,716.506104,266.607181
918,1.25737463,0.35726,0.822033654,0.2398,715.106934,200.696301
919,1.25658226,0.3574,0.819175944,0.2386,719.06842,268.094166
920,1.25446857,0.35774,0.814495764,0.241,731.179932,272.002122
921,1.25486486,0.36032,0.824835828,0.2423,724.783936,272.559273
922,1.2533328,0.35754,0.815105515,0.2419,729.815918,191.188835
923,1.25641408,0.35774,0.828751174,0.2423,739.687256,211.863498
924,1.25743613,0.35744,0.814264474,0.2428,739.520203,277.649675
925,1.25005112,0.35724,0.826240117,0.2453,740.266541,300.103656
926,1.25390781,0.35734,0.817861332,0.2404,745.825928,230.177412
927,1.25444821,0.358,0.816657338,0.2445,741.513794,206.03904
928,1.25237394,0.35696,0.827904828,0.2418,743.457275,248.057808
929,1.25559831,0.35606,0.82169448,0.2428,747.644653,305.019397
930,1.25386817,0.35624,0.819463383,0.2403,737.175781,222.128104
931,1.25352684,0.35518,0.816341993,0.2373,738.213074,243.799466
932,1.25378081,0.35698,0.809265933,0.2379,765.187744,244.221852
933,1.25071442,0.35544,0.821757716,0.2404,761.827026,318.691714
934,1.25855806,0.35804,0.815562845,0.2421,769.881348,226.416712
935,1.2518983,0.35522,0.817636017,0.2351,752.642212,201.473802
936,1.25568728,0.35734,0.820353987,0.2394,765.844116,236.688728
937,1.25373394,0.35582,0.812490504,0.2364,773.68335,247.502402
938,1.25257466,0.35738,0.811097023,0.2365,774.790771,184.408756
939,1.25204464,0.35818,0.800757491,0.2372,761.137329,234.050631
940,1.25363137,0.35842,0.819777543,0.241,785.786255,238.648139
941,1.25368116,0.35806,0.824566039,0.2385,777.204773,229.419696
942,1.2552926,0.3565,0.808789037,0.2392,791.945129,270.0114
943,1.25224825,0.35568,0.8211878,0.2435,786.037109,234.519298
944,1.24879097,0.35576,0.822760317,0.246,785.129028,127.675904
945,1.25502089,0.3573,0.813236913,0.2381,780.192627,205.20823
946,1.24806782,0.35494,0.817488692,0.2369,785.984985,191.204602
947,1.25221498,0.35506,0.814029066,0.2391,797.513306,280.766102
948,1.25306983,0.3567,0.835169476,0.2409,801.60022,178.548128
949,1.25009001,0.35678,0.816400231,0.2402,794.036621,278.477241
950,1.25261425,0.35626,0.813774319,0.2384,798.645996,276.290808
951,1.25110382,0.35624,0.828698803,0.2393,795.159546,223.387266
952,1.25297802,0.35474,0.801661884,0.2393,799.918396,313.37577
953,1.25038829,0.3545,0.822829014,0.2403,808.690674,337.429426
954,1.24817878,0.355,0.820209421,0.2374,801.67218,254.713492
955,1.25004203,0.35472,0.833065185,0.2431,805.389893,271.447515
956,1.25024386,0.35574,0.814041402,0.2422,797.582458,298.042747
957,1.25237389,0.35728,0.823335391,0.2402,797.963318,283.645487
958,1.24994922,0.35462,0.810558122,0.2412,808.865234,206.21388
959,1.25136136,0.3562,0.8170617,0.2423,810.953979,197.779482
960,1.25139472,0.35484,0.821590148,0.2418,813.481689,211.968849
961,1.25369413,0.35862,0.813228822,0.2401,826.011963,238.375908
962,1.2484157,0.35528,0.810045232,0.2404,822.793701,253.152894
963,1.2522221,0.3565,0.824685104,0.2411,831.572388,232.061125
964,1.25399227,0.3565,0.802315732,0.2396,835.061462,224.227015
965,1.24889937,0.35694,0.820512663,0.2385,833.419312,183.089592
966,1.24943505,0.35828,0.814210218,0.2426,838.786987,222.451155
967,1.25051201,0.35546,0.83713676,0.2387,836.073486,242.770589
968,1.25038645,0.35744,0.817386373,0.2343,852.701294,253.354142
969,1.25224878,0.35562,0.816728984,0.2418,847.148865,218.047328
970,1.25382979,0.35736,0.828983147,0.2414,851.209534,191.407582
971,1.25349712,0.35696,0.815832443,0.236,844.765625,259.303298
972,1.24966976,0.3543,0.816765378,0.2381,851.481689,230.171526
973,1.24917433,0.35532,0.811159361,0.2372,858.460449,237.799329
974,1.25293969,0.35694,0.820385129,0.2393,853.824463,207.917013
975,1.24828248,0.35728,0.810557023,0.2393,857.503601,242.691761
976,1.24615385,0.35566,0.816115913,0.2368,859.109863,299.939582
977,1.25249513,0.3562,0.822218167,0.2388,866.16687,260.709173
978,1.25003016,0.3548,0.805286716,0.2364,863.615417,209.861037
979,1.25277036,0.3539,0.813312325,0.2381,854.536621,253.884717
980,1.25051534,0.35674,0.812088568,0.2375,861.904602,277.909035
981,1.25135066,0.35566,0.822050943,0.2404,853.330627,253.531545
982,1.25426678,0.3561,0.810242542,0.2391,863.48822,221.521598
983,1.25031959,0.35502,0.825483565,0.2397,876.266479,269.344704
984,1.25196782,0.35582,0.814543044,0.2395,870.441406,267.178039
985,1.2475875,0.35406,0.818959953,0.2381,878.4198,291.871617
986,1.25298306,0.3568,0.809767621,0.2414,875.868347,255.577986
987,1.24933676,0.3554,0.814929101,0.2406,890.243713,283.35556
988,1.24660222,0.35416,0.804017246,0.2349,877.046997,282.990407
989,1.25100397,0.35746,0.80317955,0.2343,885.970032,198.822599
990,1.24874618,0.35364,0.810066535,0.24,882.733826,220.915598
991,1.25122695,0.35574,0.803980375,0.2358,901.71582,176.215943
992,1.25023892,0.35648,0.812057069,0.2375,891.199097,241.81792
993,1.24536203,0.35598,0.812296293,0.2363,891.884827,216.008669
994,1.24841837,0.3539,0.82042094,0.2376,893.731445,279.040948
995,1.2503068,0.35704,0.804430248,0.238,907.216797,221.313404
996,1.25448503,0.35738,0.813437126,0.2376,917.492859,230.791811
997,1.25203826,0.35646,0.816024866,0.2387,889.307678,251.063344
998,1.25125005,0.35562,0.812785245,0.242,897.3703,180.595872
999,1.24958741,0.35718,0.809691206,0.2376,894.259155,298.933204
1000,1.2469791,0.35628,0.820376903,0.2388,908.02124,312.882918
1001,1.2476682,0.35658,0.815690833,0.238,930.697144,282.316399
1002,1.25074014,0.35778,0.810248606,0.2388,920.263611,211.66707
1003,1.24964738,0.3531,0.822089638,0.2437,918.021729,187.979238
1004,1.25342222,0.35648,0.827083108,0.2419,942.137634,218.630133
1005,1.25033384,0.35792,0.803910495,0.2372,916.782227,246.775655
1006,1.25158409,0.35634,0.819214598,0.2421,917.261475,262.298877
1007,1.24466985,0.35566,0.815402752,0.2389,927.063477,260.206109
1008,1.24810497,0.35608,0.819659997,0.2403,920.721191,247.205365
1009,1.24805841,0.35492,0.810747811,0.2389,942.59198,228.52736
1010,1.25148758,0.35738,0.817994429,0.2385,922.780334,228.655222
1011,1.24832929,0.35342,0.813604429,0.237,940.03418,241.195154
1012,1.24655971,0.3539,0.821950172,0.2415,944.150879,330.077172
1013,1.24853782,0.35722,0.810030375,0.2428,935.701538,214.076711
1014,1.2495646,0.35578,0.827816219,0.2419,926.210327,308.553176
1015,1.24844316,0.35604,0.803207763,0.2378,944.644531,227.182836
1016,1.24293748,0.35374,0.817369232,0.2417,945.254517,230.807085
1017,1.25069001,0.35532,0.811114521,0.2397,944.914856,215.847895
1018,1.24273326,0.35392,0.820992467,0.24,969.73584,272.882274
1019,1.24702111,0.35548,0.820281222,0.2439,953.54541,298.70384
1020,1.24444684,0.35196,0.820768708,0.2399,962.549316,231.76186
1021,1.24937436,0.35522,0.825317419,0.2416,962.544189,243.778014
1022,1.24489644,0.3551,0.809942067,0.24,969.391174,264.787683
1023,1.24495675,0.35448,0.805472448,0.238,973.698425,330.015165
1024,1.24455335,0.35208,0.815326542,0.2396,977.26593,320.763465
1025,1.2479967,0.35544,0.811783093,0.24,976.531616,218.478775
1026,1.24530865,0.35608,0.817638419,0.2388,966.086792,212.079958
1027,1.24515065,0.35548,0.808776493,0.2377,991.261475,313.835926
1028,1.24753448,0.35386,0.820428293,0.2403,992.19751,276.131873
1029,1.24524411,0.3546,0.814250878,0.2407,1001.93701,246.605379
1030,1.24680221,0.3551,0.818700112,0.2396,1005.89044,264.812225
1031,1.24493286,0.35384,0.826427485,0.2378,1009.53735,239.659369
1032,1.24664231,0.35642,0.816849845,0.2376,995.014404,222.438182
1033,1.24929827,0.35688,0.82252309,0.2441,998.746277,217.261557
1034,1.25023278,0.3541,0.810549061,0.2361,995.931519,263.449975
1035,1.24695374,0.35378,0.8119718,0.2388,1012.43225,256.556348
1036,1.24813327,0.3559,0.808012729,0.2383,1016.28888,265.99461
1037,1.24741957,0.3544,0.809421813,0.2371,1017.27856,292.464335
1038,1.24755641,0.35456,0.810659109,0.2354,1020.19006,251.514859
1039,1.24604047,0.35482,0.825610734,0.2413,1019.80939,238.159847
1040,1.24649447,0.35544,0.807873129,0.237,1032.69849,253.426715
1041,1.2476965,0.3531,0.817960846,0.2363,1024.72339,220.614101
1042,1.25056156,0.35464,0.810470411,0.2387,1014.67218,282.34893
1043,1.24557316,0.3542,0.822325308,0.2401,1023.78162,250.212186
1044,1.24531441,0.357,0.811845865,0.2393,1027.24023,267.142289
1045,1.24748737,0.35622,0.808430377,0.234,1029.07227,256.822359
1046,1.24771929,0.35716,0.821114311,0.2398,1021.9201,279.449864
1047,1.24695058,0.35724,0.81714645,0.2373,1039.54736,240.629601
1048,1.24295274,0.3525,0.816141164,0.2367,1033.68701,279.54674
1049,1.24620921,0.3546,0.815884866,0.2377,1055.99854,259.543271
1050,1.24476839,0.35256,0.816500652,0.2376,1048.63843,249.401014
1051,1.24346443,0.35226,0.818463809,0.24,1045.40259,192.926644
1052,1.24038884,0.3506,0.821363502,0.2384,1054.87866,265.335114
1053,1.24338623,0.35498,0.807775451,0.2387,1045.40027,317.369549
1054,1.24871259,0.35554,0.82535614,0.24,1044.52441,181.233167
1055,1.24685428,0.35556,0.799433204,0.2382,1051.11865,245.148066
1056,1.24172262,0.35452,0.803594945,0.2365,1057.86328,220.070604
1057,1.24299365,0.3537,0.806420184,0.2373,1046.14136,236.387199
1058,1.24758557,0.3544,0.811560197,0.2389,1060.80103,258.172808
1059,1.24524232,0.35504,0.826273535,0.2383,1067.01404,225.318718
1060,1.24490808,0.35332,0.812027428,0.2384,1068.28662,228.9242
1061,1.24359542,0.3544,0.829180357,0.2446,1088.22754,246.946587
1062,1.24270993,0.35152,0.814687508,0.2392,1096.38538,302.151992
1063,1.24693792,0.35432,0.818798077,0.2424,1086.67078,272.982525
1064,1.24329673,0.3549,0.806819358,0.2398,1068.52441,279.871816
1065,1.24840711,0.35434,0.807328342,0.2389,1086.19043,318.931424
1066,1.24605378,0.35546,0.813910685,0.2392,1111.25513,281.266998
1067,1.24396636,0.35302,0.80946799,0.2379,1105.32861,246.296625
1068,1.24096101,0.35256,0.808846881,0.2383,1098.32629,244.110102
1069,1.24260259,0.35274,0.827253978,0.2379,1104.05103,315.08706
1070,1.2449717,0.35314,0.820438179,0.2384,1103.85828,345.733782
1071,1.24477849,0.35186,0.817078733,0.2396,1107.37671,222.43867
1072,1.24181391,0.35146,0.821095058,0.2397,1126.25342,308.527772
1073,1.24587242,0.35408,0.808228377,0.2381,1105.10388,249.978364
1074,1.24403723,0.35292,0.804651942,0.2348,1117.38196,266.048196
1075,1.2453682,0.35502,0.809046626,0.2379,1111.56372,251.605546
1076,1.2456438,0.35422,0.823543928,0.2374,1124.32251,194.208149
1077,1.24316831,0.35214,0.809255183,0.241,1138.59131,233.011601
1078,1.24661714,0.35482,0.815057243,0.2362,1120.36975,306.173433
1079,1.24217072,0.35364,0.815608782,0.2416,1136.57092,347.855457
1080,1.24497621,0.35438,0.802235119,0.2353,1116.13904,347.386158
1081,1.24479583,0.35498,0.811216714,0.2402,1139.85522,253.429987
1082,1.24162996,0.35404,0.825536434,0.2444,1156.69849,242.955997
1083,1.2449349,0.35408,0.8131032,0.2403,1125.95471,217.654392
1084,1.24343263,0.35446,0.823310064,0.2443,1147.15918,214.811562
1085,1.2428627,0.355,0.808263338,0.2367,1174.11011,250.034669
1086,1.24509621,0.35262,0.812444921,0.2376,1142.22986,313.203513
1087,1.24051478,0.35262,0.803653747,0.2358,1154.41858,319.910121
1088,1.24283909,0.35404,0.812748091,0.2365,1176.20947,263.753382
1089,1.24519919,0.3553,0.806946561,0.2344,1168.88599,254.487505
1090,1.24291304,0.35316,0.810011696,0.2383,1151.6084,281.545069
1091,1.24317325,0.3518,0.814052386,0.2373,1155.70532,282.789455
1092,1.24376291,0.3547,0.804394924,0.237,1170.04028,266.096083
1093,1.24104274,0.35266,0.803556547,0.2385,1165.82031,256.631565
1094,1.23833386,0.35206,0.815379177,0.237,1182.44849,309.383754
1095,1.24266842,0.35324,0.806167089,0.2371,1174.63647,284.049218
1096,1.24593611,0.35614,0.815334315,0.2385,1189.10339,265.57244
1097,1.24183162,0.35438,0.819912094,0.2371,1189.14417,233.211412
1098,1.24482757,0.35404,0.828049608,0.2405,1175.64673,180.894777
1099,1.24167362,0.35186,0.818142035,0.2343,1204.7395,230.281852
1100,1.24437651,0.35354,0.809352612,0.2379,1202.1228,232.26617
1101,1.24129986,0.35352,0.807294282,0.2408,1196.36401,276.305643
1102,1.24288517,0.35316,0.81131184,0.2379,1215.55896,208.782995
1103,1.24026492,0.35272,0.818079526,0.2381,1187.85205,259.908873
1104,1.24114667,0.35248,0.818478893,0.2407,1208.09131,316.14423
1105,1.24563045,0.3541,0.819195826,0.2428,1207.18091,267.509005
1106,1.24390851,0.35224,0.797812396,0.2346,1218.61328,333.026371
1107,1.24174492,0.35348,0.808587551,0.2344,1222.94385,205.232025
1108,1.24583988,0.35558,0.80306843,0.237,1216.81689,191.422311
1109,1.24529357,0.354,0.820530612,0.2376,1210.20752,216.325254
1110,1.2404985,0.35358,0.811999864,0.2374,1213.33252,234.86642
1111,1.24055492,0.35368,0.825796852,0.241,1237.69934,300.442115
1112,1.24052925,0.34974,0.805415485,0.236,1239.41602,310.433704
1113,1.24227626,0.35398,0.821927161,0.2412,1254.94458,300.329029
1114,1.24464231,0.35352,0.816955676,0.2389,1246.78381,222.50112
1115,1.24203089,0.35268,0.816506525,0.2409,1254.33032,236.154344
1116,1.24439882,0.3558,0.805370568,0.2371,1278.27039,268.126384
1117,1.24192085,0.35366,0.808285318,0.236,1255.69263,217.695802
1118,1.24025062,0.35308,0.8030663,0.24,1265.99829,225.606219
1119,1.241157,0.35448,0.79360772,0.233,1263.61621,304.7667
1120,1.23884271,0.35232,0.806114268,0.2381,1267.86316,224.752989
1121,1.24358609,0.35378,0.807203839,0.2359,1252.43359,295.340958
1122,1.23851027,0.35174,0.80007782,0.2353,1267.05615,259.13453
1123,1.24221716,0.3546,0.80529443,0.2353,1260.45117,262.633203
1124,1.24056852,0.35212,0.808911633,0.2407,1291.03467,242.975276
1125,1.24087292,0.35412,0.823275462,0.2393,1285.30603,246.031302
1126,1.24213472,0.35518,0.819324824,0.2375,1279.56445,233.274248
1127,1.2432198,0.35286,0.809305228,0.2363,1280.82947,231.177407
1128,1.23868275,0.35164,0.817782035,0.2359,1306.01917,186.398756
1129,1.23874943,0.3526,0.804908364,0.2378,1305.08789,255.211513
1130,1.24116422,0.35208,0.813906891,0.2391,1296.22803,243.338293
1131,1.24175949,0.35226,0.813203925,0.2388,1295.51294,222.54317
1132,1.23931526,0.35264,0.818974997,0.2396,1304.80872,220.94721
1133,1.23952218,0.35144,0.801542016,0.2378,1323.03992,273.214332
1134,1.24405558,0.35428,0.814957018,0.2369,1326.9989,275.721128
1135,1.23937233,0.35146,0.800664661,0.2368,1340.71191,267.80227
1136,1.23924443,0.3522,0.795970465,0.238,1315.2771,250.60812
1137,1.23821391,0.35128,0.814572157,0.2393,1342.76709,260.585011
1138,1.23960413,0.35286,0.804599321,0.2355,1348.66748,244.931111
1139,1.23994587,0.35416,0.81369864,0.2368,1341.77856,243.775854
1140,1.24300317,0.35464,0.803332829,0.2372,1361.21851,247.141583
1141,1.24198451,0.35378,0.816848904,0.2344,1372.16003,278.702927
1142,1.24405856,0.35368,0.813132893,0.2402,1347.65552,274.269467
1143,1.24328503,0.35586,0.814184508,0.237,1328.45386,172.828616
1144,1.23947294,0.35194,0.804776545,0.2358,1344.10999,237.309286
1145,1.23844776,0.35092,0.808375175,0.2358,1356.2041,216.39091
1146,1.23668669,0.35184,0.803037572,0.236,1361.82812,247.290143
1147,1.24166333,0.3547,0.810422294,0.2365,1348.17285,297.284137
1148,1.24073999,0.3527,0.819210218,0.2401,1361.73645,281.41749
1149,1.24073174,0.35226,0.804412864,0.2366,1373.58301,261.021335
1150,1.23869271,0.3524,0.80659847,0.2348,1368.82703,215.526199
1151,1.23668779,0.35198,0.80500979,0.2331,1386.93701,304.072353
1152,1.24068027,0.35052,0.812181435,0.2373,1363.37634,341.572968
1153,1.23904917,0.35164,0.809137091,0.2337,1373.05591,324.314218
1154,1.23855536,0.35116,0.811483743,0.2371,1375.08777,263.739595
1155,1.23814638,0.35298,0.810886346,0.2368,1389.17554,266.373382
1156,1.23953649,0.352,0.816480144,0.239,1398.85327,275.795977
1157,1.23908021,0.3516,0.822109079,0.236,1401.28149,303.642882
1158,1.2412912,0.35238,0.804892882,0.2344,1381.51587,264.263485
1159,1.23911349,0.35256,0.810212224,0.2346,1404.87061,275.147951
1160,1.23991881,0.35292,0.82183887,0.2399,1415.09961,270.08606
1161,1.24149171,0.35322,0.811385465,0.2381,1398.4541,224.313596
1162,1.23979857,0.35328,0.835414003,0.2406,1392.30103,236.648598
1163,1.2368313,0.35312,0.830184,0.2394,1442.91235,235.172096
1164,1.23729667,0.35258,0.808913908,0.2374,1433.02686,291.533237
1165,1.24014494,0.35192,0.807077484,0.2356,1438.1272,288.292474
1166,1.2404655,0.35266,0.805253815,0.2397,1437.89062,285.191071
1167,1.23715641,0.35074,0.809325523,0.2369,1437.87036,355.024834
1168,1.23974103,0.3532,0.815019996,0.2397,1444.95142,247.174424
1169,1.23822132,0.35206,0.792168873,0.237,1460.09009,272.272078
1170,1.24219992,0.35168,0.821920132,0.2378,1443.47644,307.867955
1171,1.24144019,0.35306,0.830906764,0.2389,1434.46619,212.760084
1172,1.23908871,0.35332,0.808926762,0.2344,1462.27441,280.852882
1173,1.24076059,0.35378,0.830408947,0.2407,1426.87402,229.258876
1174,1.23916094,0.3527,0.805678882,0.2354,1462.39062,265.960738
1175,1.23609914,0.35202,0.810376953,0.2362,1455.302,341.010302
1176,1.24008001,0.35316,0.827795717,0.2426,1476.57556,238.030109
1177,1.23629214,0.35122,0.806482793,0.2386,1504.88806,292.298394
1178,1.23451298,0.35002,0.810094272,0.2353,1491.02722,213.643844
1179,1.24000627,0.35296,0.814385325,0.2368,1504.81848,278.484004
1180,1.24012548,0.35246,0.818230311,0.2416,1478.35327,253.702795
1181,1.23519739,0.34986,0.811251379,0.2346,1512.70996,232.089515
1182,1.23728756,0.3503,0.805995921,0.2413,1503.26331,352.975186
1183,1.24021882,0.35224,0.82691915,0.242,1508.52966,246.137479
1184,1.2407359,0.354,0.80588455,0.2372,1491.0647,319.377773
1185,1.23879814,0.35264,0.820171633,0.2364,1506.89893,302.347158
1186,1.24205299,0.34934,0.801331086,0.2353,1509.59399,300.575173
1187,1.23652688,0.35098,0.805545389,0.2357,1516.99841,339.966857
1188,1.23749562,0.35122,0.794965378,0.235,1514.72192,235.918378
1189,1.23720369,0.35122,0.807113373,0.2364,1517.58936,328.938161
1190,1.23448543,0.34892,0.797605689,0.2319,1509.18188,376.7251
1191,1.23727052,0.35194,0.81887084,0.2372,1514.74609,287.910843
1192,1.23768935,0.35208,0.823028231,0.236,1488.69043,278.600379
1193,1.23907514,0.3509,0.815760486,0.236,1547.27124,288.10592
1194,1.2362966,0.35148,0.817421637,0.2334,1541.16919,307.353833
1195,1.23698023,0.35242,0.805278438,0.2346,1533.3241,268.482579
1196,1.237014,0.35332,0.803008936,0.235,1551.99927,269.926296
1197,1.23919376,0.35304,0.80936472,0.234,1545.85352,274.470053
1198,1.23495488,0.35404,0.797829755,0.2344,1528.42737,269.754997
1199,1.23720653,0.35208,0.804554743,0.2354,1537.2334,244.391959
1200,1.23700193,0.35118,0.807837257,0.2351,1548.16711,269.676071
1201,1.24139779,0.35352,0.820436615,0.2363,1556.49341,304.00434
1202,1.23526655,0.35268,0.81379859,0.2353,1537.67712,240.428564
1203,1.23739577,0.3525,0.815798471,0.2353,1561.87646,312.9125
1204,1.23526798,0.35044,0.809020768,0.2352,1574.64795,251.002959
1205,1.23789402,0.35062,0.806141627,0.2374,1590.17163,308.808546
1206,1.23517762,0.35098,0.812582916,0.2365,1575.55518,232.379146
1207,1.23603498,0.34958,0.811813953,0.2347,1577.98975,288.475418
1208,1.23524154,0.35142,0.796846375,0.2338,1602.62695,230.367424
1209,1.23138524,0.3489,0.797943798,0.2328,1604.1582,332.492443
1210,1.23472478,0.35016,0.820415043,0.2359,1610.68713,315.283354
1211,1.23740256,0.35132,0.812366073,0.2334,1635.34668,267.354136
1212,1.23662961,0.35158,0.806417809,0.2353,1608.42114,251.131079
1213,1.23870447,0.35356,0.807362359,0.2366,1613.4519,277.918029
1214,1.23843422,0.35276,0.809881859,0.2323,1649.13342,220.470226
1215,1.23522316,0.34884,0.82086566,0.2385,1645.50024,279.583524
1216,1.23610749,0.3498,0.800083006,0.2313,1644.4668,312.279874
1217,1.23596,0.3516,0.804778256,0.2386,1670.45032,268.792851
1218,1.23738306,0.3498,0.801786938,0.235,1672.71997,228.311571
1219,1.23882321,0.35298,0.816967995,0.238,1645.1709,242.413802
