Epoch,Train Loss,Train Error,Test Loss,Test Error,Path Norm,Exact Path Norm
134,1.1908394,0.3335,0.795199186,0.2319,54.1793442,245.912595
135,1.18483374,0.33224,0.784861528,0.222,54.2758484,229.819951
136,1.18549156,0.33202,0.791031302,0.235,54.4184914,197.721891
137,1.18666055,0.32972,0.78412072,0.2242,55.0486221,234.407597
138,1.18428146,0.33448,0.786320973,0.2301,55.3882866,190.698749
139,1.17872804,0.3315,0.80308302,0.2337,57.0682068,202.910366
140,1.1797114,0.33062,0.792436051,0.2313,57.4102859,174.713097
141,1.18069066,0.33266,0.78580328,0.2302,58.9197426,186.371923
142,1.18057732,0.33114,0.787036338,0.2278,59.2078323,173.25457
143,1.17435604,0.32994,0.785487793,0.2288,59.6095238,222.996226
144,1.17837721,0.33056,0.786382498,0.2301,60.8095856,181.772512
145,1.17775269,0.33114,0.782725377,0.2258,61.9057579,229.806667
146,1.17091817,0.32818,0.799152099,0.2305,62.5626869,223.259746
147,1.17032697,0.32844,0.785491806,0.2281,63.9729843,202.4537
148,1.16851763,0.3269,0.797287968,0.2287,64.2132034,233.012183
149,1.17115939,0.32938,0.789584289,0.2274,64.5987091,201.384894
150,1.16891392,0.32798,0.800429357,0.2301,65.686142,219.091058
151,1.16707514,0.32768,0.76721349,0.2222,67.4827423,197.817781
152,1.16392732,0.32672,0.792595144,0.2337,67.7532196,193.479179
153,1.16248706,0.32584,0.782559789,0.2268,68.2355804,288.069826
154,1.16415703,0.32664,0.792415537,0.2231,69.2913666,220.454325
155,1.16008016,0.32498,0.773961936,0.224,69.8774872,202.094614
156,1.16315751,0.32702,0.756153104,0.2235,71.7124481,172.26652
157,1.15924605,0.32608,0.778862343,0.2317,70.814743,191.919199
158,1.15585189,0.32566,0.793231429,0.2272,72.0264435,288.198789
159,1.1539341,0.32512,0.783479027,0.2258,74.1953735,196.008178
160,1.1573833,0.32588,0.799602088,0.2317,75.8221588,200.949829
161,1.15720923,0.32586,0.779765825,0.225,75.3863678,236.587684
162,1.15446815,0.32352,0.772087436,0.2205,76.3781509,173.694925
163,1.15351716,0.32376,0.785681092,0.2278,78.2397156,242.02191
164,1.15295525,0.32422,0.780489513,0.2264,79.3503265,251.823703
165,1.14789322,0.32184,0.772744564,0.2268,80.3854675,264.126895
166,1.14575968,0.32218,0.772995144,0.2239,79.7516479,305.779474
167,1.1460624,0.32258,0.777344253,0.2218,80.4637909,232.939676
168,1.14684735,0.32138,0.773941764,0.2222,81.2335052,212.656516
169,1.14704378,0.32358,0.751854286,0.2221,82.1127701,235.095698
170,1.14085084,0.31898,0.787421547,0.2273,82.5703049,272.915837
171,1.13895172,0.31926,0.799646384,0.2301,84.4604645,311.098809
172,1.14402229,0.32308,0.778094996,0.2234,85.9946213,220.264748
173,1.14104356,0.32186,0.764907827,0.2219,86.5112305,294.552375
174,1.13721196,0.32138,0.778963212,0.2209,87.9848557,291.505689
175,1.13435536,0.3196,0.77563166,0.2228,89.4592056,267.592402
176,1.13641807,0.31942,0.805247758,0.2292,90.9505157,285.065921
177,1.13818765,0.32084,0.816059812,0.2341,90.6609344,218.48567
178,1.13451133,0.32028,0.776542786,0.2247,92.7434311,311.632717
179,1.1305421,0.31836,0.816419131,0.2294,94.3802109,256.32461
180,1.1330668,0.31718,0.794446762,0.2276,94.091568,282.969278
181,1.13164394,0.3199,0.76292579,0.2233,95.1608276,210.3941
182,1.13013633,0.31786,0.788433303,0.2355,95.9702225,296.502287
183,1.1275039,0.3189,0.799712687,0.2287,97.6012268,286.919445
184,1.12898223,0.318,0.797212201,0.2317,98.949173,219.307278
185,1.12518428,0.31732,0.76505073,0.2262,100.122284,274.922867
186,1.12207638,0.3165,0.773036807,0.2297,101.569061,228.981134
187,1.12582641,0.3192,0.764460184,0.2215,103.412048,288.788194
188,1.12369397,0.31828,0.789536155,0.2294,102.950546,233.099861
189,1.11960333,0.3153,0.806418626,0.231,105.221558,245.612879
190,1.12310666,0.31754,0.783085554,0.2285,106.347153,311.174817
191,1.11531037,0.3155,0.793484375,0.2293,107.164368,218.914074
192,1.12021188,0.31676,0.784049115,0.2315,108.582062,261.092174
193,1.11404726,0.31418,0.781743439,0.2284,108.687904,318.457534
194,1.12036098,0.31638,0.785528966,0.2289,109.05336,357.008564
195,1.11769807,0.31498,0.793522596,0.2338,110.522804,340.877044
196,1.12027949,0.31708,0.791912907,0.232,110.540543,246.191055
197,1.11736495,0.31454,0.785669506,0.2303,111.584442,331.862986
198,1.11097151,0.31632,0.79552053,0.2285,111.989471,293.861061
199,1.10783684,0.31232,0.797069175,0.2272,116.212845,328.521629
200,1.11187442,0.31552,0.788132489,0.2257,117.38269,319.893922
201,1.10986394,0.31392,0.7939073,0.2296,118.96257,228.638516
202,1.11232966,0.31552,0.778073422,0.2278,119.263062,331.275826
203,1.11102924,0.31366,0.781603349,0.2251,122.783463,271.708954
204,1.10733242,0.3124,0.798897395,0.2322,121.8004,348.905398
205,1.10320309,0.31138,0.812655213,0.2322,123.678703,343.003692
206,1.1076448,0.31276,0.779557843,0.2273,124.13533,345.563232
207,1.10063623,0.31168,0.787864316,0.2309,126.764542,282.135832
208,1.10163975,0.31288,0.793437119,0.2237,129.087173,371.06147
209,1.10246081,0.3115,0.787302724,0.2334,129.745453,309.332661
210,1.10178103,0.31196,0.768889054,0.228,129.552643,360.620708
211,1.09545362,0.31124,0.807507725,0.2318,132.374207,307.14367
212,1.09668202,0.31096,0.794807051,0.2312,133.801682,294.0429
213,1.09764999,0.3106,0.789752547,0.2243,136.339264,292.76932
214,1.0981523,0.31108,0.787463012,0.2288,135.448212,311.216254
215,1.08655143,0.30852,0.75976276,0.2251,137.334976,319.728185
216,1.09428661,0.31018,0.795446854,0.2274,138.310242,302.490519
217,1.09187013,0.30966,0.815199355,0.2309,140.718185,332.527651
218,1.09308805,0.31008,0.788876516,0.2295,143.092957,267.125273
219,1.08874906,0.30904,0.790889362,0.2278,144.628052,306.572228
220,1.08894688,0.30972,0.802181521,0.233,144.461884,244.736864
221,1.0855363,0.31052,0.794631206,0.2316,147.262589,288.590462
222,1.08851308,0.30804,0.802657559,0.2302,148.06398,271.509341
223,1.08712048,0.31062,0.793441838,0.229,148.782959,343.383164
224,1.08596684,0.30928,0.799929029,0.2306,151.415176,412.57977
225,1.08950053,0.31028,0.796041343,0.2319,153.352905,269.530655
226,1.0817048,0.30864,0.791293201,0.2314,156.537537,276.45165
227,1.08271187,0.3092,0.784969254,0.2265,157.012756,294.701256
228,1.08344553,0.3085,0.809100609,0.2298,159.208618,373.151781
229,1.08758111,0.309,0.798889608,0.2298,160.859894,303.910715
230,1.07650456,0.30476,0.791521779,0.2268,160.044067,267.417216
231,1.08593459,0.31082,0.785808509,0.2324,162.15448,352.521474
232,1.08054339,0.30672,0.794252411,0.2301,162.59639,316.907316
233,1.07918105,0.30724,0.818653604,0.2309,164.590271,323.111831
234,1.07964722,0.30724,0.804187238,0.2307,166.956772,303.660739
235,1.07490837,0.30612,0.791210036,0.2268,170.117157,304.335332
236,1.07732219,0.30578,0.8156126,0.2393,169.061859,398.610179
237,1.0776042,0.30924,0.796850798,0.2311,170.256592,362.006503
238,1.07609893,0.30612,0.799947116,0.2318,173.376892,284.178281
239,1.07571276,0.30488,0.818001367,0.2335,176.88916,291.336509
240,1.07017351,0.30314,0.806257962,0.2311,176.675018,333.03167
241,1.07271759,0.3058,0.794935417,0.2284,181.466919,306.339847
242,1.07070672,0.3047,0.801332251,0.2311,181.633423,363.671097
243,1.07063512,0.30626,0.817361606,0.2375,182.266571,391.135008
244,1.06656957,0.30538,0.81064385,0.2303,186.78598,383.784187
245,1.06971905,0.30682,0.798527927,0.2315,187.814392,311.353776
246,1.06717372,0.30674,0.784846441,0.2276,188.512817,408.489364
247,1.06822841,0.30436,0.779623674,0.2292,191.704468,309.554703
248,1.06950786,0.30476,0.78568087,0.2247,191.434875,386.654354
249,1.06642715,0.30538,0.800092989,0.2355,194.138077,272.428655
250,1.06179703,0.30294,0.798634444,0.2301,194.888458,327.971053
251,1.06456575,0.30378,0.791556496,0.2282,198.021072,380.7801
252,1.0643742,0.30296,0.801763353,0.2299,199.387482,374.976061
253,1.05864514,0.30268,0.805101941,0.2313,200.521408,284.162917
254,1.06573452,0.3043,0.80635541,0.2308,204.133224,378.042816
255,1.05972144,0.30384,0.778181252,0.2308,209.337311,403.334757
256,1.06116169,0.30354,0.800092647,0.234,208.128693,331.831187
257,1.06007874,0.3041,0.797166437,0.2328,212.856537,333.849528
258,1.06319635,0.30506,0.801895163,0.2322,211.299072,260.529983
259,1.05555374,0.30314,0.820687928,0.2397,216.294098,403.353195
260,1.055767,0.3015,0.786305874,0.2289,220.694092,435.232765
261,1.05873976,0.30508,0.789395342,0.2287,216.687576,294.846068
262,1.05022645,0.30138,0.812506151,0.2339,223.872528,347.171185
263,1.05410006,0.3018,0.811459143,0.2365,225.536377,423.199582
264,1.0568205,0.30338,0.779944051,0.2315,223.670135,391.668602
265,1.05103606,0.30282,0.800928701,0.2306,227.414673,483.387665
266,1.05213559,0.3018,0.825819706,0.2369,227.592651,379.168324
267,1.05290628,0.30112,0.779803733,0.2262,233.059998,441.470753
268,1.0535513,0.30254,0.833956543,0.2442,232.533234,335.210685
269,1.05022821,0.30006,0.809184991,0.2361,238.125122,354.925106
270,1.04859022,0.29978,0.799082007,0.2354,241.187103,433.360715
271,1.04804979,0.3005,0.787164795,0.2308,244.117493,327.506671
272,1.04905403,0.30136,0.805516495,0.236,244.912018,491.005842
273,1.04635688,0.29948,0.797302304,0.2353,249.906067,314.898465
274,1.04410197,0.29896,0.805975636,0.238,248.470413,327.836867
275,1.04987798,0.30092,0.802198837,0.2312,255.550583,278.381135
276,1.04549409,0.29996,0.791187693,0.235,251.402008,371.474255
277,1.04534987,0.30002,0.804578659,0.2344,253.632675,402.144154
278,1.04162641,0.29886,0.79488158,0.2311,256.680847,425.354793
279,1.04272059,0.29936,0.817974476,0.2402,257.893158,481.975274
280,1.04740186,0.30104,0.812697372,0.2385,258.33255,358.715264
281,1.03718303,0.29944,0.809536763,0.2363,264.184814,436.23753
282,1.04350884,0.30026,0.791762446,0.2336,264.455566,435.898555
283,1.03643513,0.2981,0.814847704,0.2337,273.323914,414.358719
284,1.03907435,0.2989,0.796203751,0.2352,273.424561,402.68769
285,1.03625323,0.29642,0.820252201,0.2369,273.051025,268.240416
286,1.03949381,0.3003,0.826681143,0.2379,277.944885,432.284798
287,1.03718775,0.2981,0.793948781,0.2361,282.626343,417.498388
288,1.03131056,0.2962,0.791538149,0.2377,284.495056,405.755415
289,1.03431416,0.29734,0.792401102,0.2352,290.044037,434.305978
290,1.03529746,0.29876,0.832064072,0.2455,290.244354,297.695078
291,1.0323485,0.29714,0.797287458,0.2376,292.774109,442.834668
292,1.03778661,0.29786,0.80298504,0.239,293.411255,428.256216
293,1.036029,0.29654,0.808805422,0.2392,293.424194,440.350172
294,1.02631651,0.29424,0.806805265,0.2377,304.037537,412.292236
295,1.03341651,0.2986,0.818280472,0.2419,301.431915,428.321475
296,1.02572398,0.29538,0.796427349,0.2348,306.960175,426.06629
297,1.0294895,0.29562,0.814943992,0.2384,309.37439,366.198809
298,1.03039295,0.29684,0.809919408,0.2381,306.474274,373.00061
299,1.02883885,0.29552,0.818089133,0.2371,315.034851,508.904175
300,1.02327703,0.2959,0.81836744,0.2391,320.677216,418.72169
301,1.03421269,0.29838,0.807565191,0.2368,318.835907,404.805741
302,1.02858233,0.29866,0.815039925,0.2358,317.579163,428.350282
303,1.02854767,0.29928,0.82170283,0.239,320.812988,346.451823
304,1.02675008,0.29666,0.81861509,0.2356,323.953491,471.564225
305,1.0257535,0.29598,0.813929167,0.2381,324.675598,476.804607
306,1.02257413,0.2949,0.810108542,0.2348,327.501343,440.742714
307,1.025673,0.29836,0.796463517,0.2293,331.374847,401.473228
308,1.02265623,0.2954,0.807580081,0.2371,335.399414,410.450564
309,1.02463258,0.29442,0.789963251,0.23,337.861755,393.195767
310,1.02391373,0.2968,0.80403042,0.2316,337.346771,421.677527
311,1.02457851,0.29618,0.815352362,0.2448,344.466003,442.420905
312,1.02371286,0.29608,0.803397967,0.2337,343.914795,467.73943
313,1.01998895,0.29568,0.797298099,0.2401,341.556122,398.065151
314,1.02098395,0.2959,0.829206899,0.2386,350.671844,393.650878
315,1.02256967,0.29576,0.812146804,0.2348,355.29895,372.347277
316,1.01788342,0.2945,0.796052596,0.2338,355.517059,453.667116
317,1.01471214,0.29518,0.802597762,0.2345,358.140686,407.899322
318,1.01357754,0.29566,0.809057635,0.2403,369.436401,478.515956
319,1.01519963,0.29418,0.801942663,0.2326,367.604919,465.401455
320,1.01777798,0.29516,0.814738842,0.2382,373.296143,391.870233
321,1.01519869,0.29532,0.825386968,0.2406,374.338013,444.966058
322,1.0164555,0.29536,0.808239083,0.2403,383.781952,436.081097
323,1.01001794,0.29406,0.809282606,0.2416,387.520691,437.677338
324,1.01103881,0.2921,0.842213726,0.2475,386.53302,423.194449
325,1.01412482,0.29318,0.812752579,0.2406,390.879578,385.760949
326,1.01314737,0.29234,0.843270176,0.2429,389.488708,507.890328
327,1.01315487,0.29324,0.802151525,0.2365,395.012512,411.695037
328,1.01102479,0.2935,0.818978168,0.2421,397.960876,487.365547
329,1.01244846,0.29456,0.837932607,0.2464,404.162537,406.960212
330,1.01449158,0.29616,0.816064569,0.2429,401.958557,437.033986
331,1.00608023,0.29258,0.801714968,0.2392,408.247009,446.598449
332,1.01071112,0.29338,0.812566042,0.2397,412.561951,378.167499
333,1.00225781,0.29222,0.828514923,0.2392,415.392151,449.581337
334,1.00810179,0.29232,0.813566818,0.2402,423.578308,454.404317
335,1.00883715,0.29216,0.809608105,0.2367,424.130371,444.908259
336,1.0011717,0.2932,0.815823025,0.2392,431.883545,475.248371
337,1.0032375,0.29318,0.807216446,0.2369,432.151062,371.421967
338,1.00419666,0.29002,0.826065082,0.2426,435.736572,390.158037
339,1.00136172,0.29068,0.816934198,0.2386,441.747803,486.974165
340,1.00205535,0.29288,0.822476098,0.2434,444.613342,441.884562
341,0.999869481,0.29218,0.82754026,0.2441,450.702301,479.638065
342,1.00511654,0.29244,0.82043943,0.2415,454.836914,339.274533
343,1.00305827,0.29444,0.822007119,0.2435,451.578339,403.82062
344,0.996510125,0.291,0.806787064,0.238,465.49295,444.63167
345,0.999716451,0.29014,0.818178047,0.2406,465.32016,451.188154
346,1.00231428,0.29114,0.802628704,0.2368,467.390656,548.662463
347,0.996471477,0.29018,0.84355435,0.248,472.048126,462.041646
348,1.00400527,0.29118,0.801237915,0.2393,472.543335,456.743262
349,0.998891588,0.28972,0.815787081,0.2417,476.62677,472.405421
350,0.998696104,0.29124,0.840493987,0.2431,481.497406,544.398775
351,0.998041858,0.28808,0.837582276,0.249,486.893707,328.553337
352,0.998491375,0.29096,0.825056552,0.2396,492.546753,479.190906
353,0.997829395,0.29036,0.817114751,0.2433,488.63147,470.643688
354,0.994074543,0.28872,0.819136744,0.2399,494.558685,488.104968
355,0.993686048,0.2905,0.8463047,0.2508,494.477783,441.117474
356,0.996512095,0.2896,0.847793721,0.2473,501.714355,471.423835
357,0.992621036,0.29032,0.822717968,0.2401,507.97525,404.472186
358,0.99294471,0.29036,0.82187526,0.2415,515.833679,379.904965
359,0.996854658,0.28952,0.832378513,0.2405,510.80542,514.873265
360,0.996870148,0.29022,0.826991464,0.2404,521.018677,462.409573
361,0.99113762,0.29054,0.812820737,0.2403,520.555298,327.307812
362,0.989529846,0.28772,0.852905309,0.2477,522.512878,488.880618
363,0.992228279,0.29028,0.810950371,0.2393,529.053589,360.870449
364,0.990304683,0.28936,0.832635961,0.2444,533.4729,334.166663
365,0.988134932,0.2883,0.850657862,0.2512,536.480896,448.845952
366,0.986761398,0.28746,0.831331742,0.2447,544.332153,491.245438
367,0.986452539,0.28844,0.824317325,0.2442,554.20813,474.431941
368,0.986211196,0.28748,0.829808284,0.2416,552.120056,463.484295
369,0.989220397,0.28752,0.844922335,0.2518,548.787659,568.125418
370,0.987300806,0.28862,0.826976937,0.2458,568.438049,449.708233
371,0.987712712,0.2866,0.816142499,0.2445,564.334534,411.754129
372,0.98936522,0.28858,0.834104437,0.2506,573.039185,461.376523
373,0.98463568,0.28714,0.816504664,0.2404,571.593689,533.239581
374,0.98547968,0.2904,0.825256332,0.2453,577.129517,488.423206
375,0.983535703,0.2878,0.855310987,0.2507,577.586792,388.931867
376,0.984420047,0.28942,0.819650713,0.245,584.22937,509.338532
377,0.982383731,0.2867,0.85528594,0.2483,596.011475,525.749388
378,0.979894023,0.28744,0.852454377,0.2521,600.947449,590.785281
379,0.985043317,0.28896,0.815363407,0.2421,610.180542,556.764019
380,0.984539759,0.28772,0.834280286,0.2484,615.658081,436.820724
381,0.981005516,0.28712,0.809580377,0.2407,609.341248,545.246202
382,0.977132525,0.28738,0.847044473,0.2516,614.277954,534.7634
383,0.984587953,0.28792,0.85105556,0.2508,627.455688,463.187434
384,0.980158976,0.2868,0.83275368,0.2438,633.439453,509.44656
385,0.98787728,0.28928,0.844054193,0.2526,628.455811,441.921287
386,0.977642667,0.2883,0.827495201,0.245,638.935059,447.943917
387,0.983059131,0.28896,0.833432341,0.246,626.536804,535.715857
388,0.982368445,0.28908,0.817727908,0.2423,634.849609,507.906583
389,0.983106655,0.28802,0.815889906,0.2387,646.041321,477.804287
390,0.977728437,0.28534,0.834892007,0.2495,647.903809,423.143617
391,0.975687581,0.28594,0.827367787,0.247,650.326782,518.888004
392,0.975558276,0.28714,0.838556939,0.2494,658.733032,593.151799
393,0.97721455,0.28846,0.816035187,0.2441,674.219849,495.785841
394,0.978516727,0.28944,0.860718312,0.2529,674.144653,550.158742
395,0.974934942,0.28614,0.827322683,0.2435,671.710693,449.169975
396,0.974698923,0.28528,0.850576548,0.2514,681.683472,472.441692
397,0.973662534,0.28618,0.831518853,0.2445,681.138123,560.045771
398,0.9748741,0.28632,0.829752613,0.245,702.928772,306.736677
399,0.975059428,0.28514,0.854030819,0.2527,690.530762,434.115765
400,0.971669249,0.28532,0.824046423,0.2437,715.747559,548.15155
401,0.973385559,0.2862,0.820349634,0.2428,711.878662,565.859553
402,0.970743779,0.28512,0.838388714,0.252,715.219788,542.916244
403,0.97626501,0.28546,0.843610577,0.253,716.040771,566.268335
404,0.971728578,0.28564,0.831157804,0.2491,720.188232,567.501456
