Epoch,Train Loss,Train Error,Test Loss,Test Error,Path Norm,Exact Path Norm
45,1.82502847,0.622,1.4959212,0.5208,44.7294235,28.3435603
46,1.82662268,0.62078,1.48975732,0.5194,44.3341789,8.89802495
47,1.82325053,0.62152,1.484922,0.5186,45.2541161,8.81177173
48,1.82176938,0.61906,1.48609994,0.5206,43.4284515,34.1035087
49,1.8203965,0.6197,1.4829184,0.5185,43.684742,28.4774264
50,1.82014176,0.61916,1.47166786,0.5121,44.1134109,34.1559076
51,1.81490172,0.61558,1.47919424,0.5112,44.8429565,49.4142106
52,1.81183878,0.61468,1.46294157,0.5094,43.52314,-2.58273149
53,1.81162982,0.61194,1.46835956,0.512,45.0857582,-2.47054206
54,1.81036057,0.61274,1.46395927,0.5081,44.8440628,35.749948
55,1.80687289,0.61036,1.45858936,0.5105,45.3349838,24.6414422
56,1.80312062,0.6094,1.4696429,0.5132,45.7058411,37.2021798
57,1.80644862,0.61046,1.45908589,0.503,45.6179276,23.5968772
58,1.8005026,0.6083,1.45698218,0.5096,46.4193802,32.1627168
59,1.801154,0.60734,1.45250306,0.5079,46.8717041,24.6492279
60,1.80136271,0.60468,1.44708201,0.504,44.6971436,40.1034618
61,1.79693122,0.6023,1.44657848,0.5025,47.4854088,26.6965509
62,1.79373634,0.60364,1.44384781,0.5026,47.7152405,8.3365384
63,1.79272715,0.60304,1.44623842,0.5006,46.6553841,34.7264315
64,1.79518239,0.60354,1.44410217,0.5016,46.7470169,26.4591258
65,1.78678805,0.5995,1.44166813,0.497,47.5283661,37.6099578
66,1.78649647,0.59918,1.43876978,0.495,47.0645676,58.1646829
67,1.78696966,0.60012,1.43735387,0.496,45.6905251,8.31350644
68,1.78464315,0.59962,1.43620192,0.4921,45.8089371,41.7709625
69,1.78639889,0.59834,1.43738655,0.4941,45.8756866,42.7990499
70,1.78567218,0.59984,1.43314969,0.4908,46.2895546,31.5261776
71,1.78176671,0.59586,1.43116255,0.4938,46.2952118,39.3190537
72,1.78198514,0.5974,1.42708796,0.4938,46.3624573,21.6864489
73,1.78056708,0.59664,1.42839845,0.4915,47.4556961,34.3830993
74,1.7768967,0.5943,1.42212994,0.4915,47.003273,20.7530904
75,1.77747564,0.59322,1.42085367,0.4899,47.3198242,38.9262498
76,1.77350347,0.59388,1.42586298,0.4931,46.1407166,25.7705006
77,1.77578495,0.59266,1.41782567,0.4871,47.5574188,65.4933445
78,1.77143495,0.5913,1.41738801,0.4854,46.3319321,4.31570853
79,1.77157198,0.59276,1.41762424,0.4902,46.3423615,33.8693188
80,1.76906101,0.5891,1.41162473,0.4822,45.772728,35.6593091
81,1.76863554,0.5913,1.4111995,0.4838,47.5073318,46.8774857
82,1.76969447,0.5908,1.40717511,0.486,47.9950562,26.5483765
83,1.76467893,0.58716,1.4035506,0.481,47.2265549,56.9793357
84,1.76240128,0.58732,1.39885752,0.4821,49.7384567,45.5916674
85,1.76342735,0.58844,1.40206248,0.4807,48.842041,18.1380316
86,1.76297463,0.58882,1.40398856,0.4822,49.2355652,19.7444234
87,1.76418919,0.58872,1.39676402,0.4787,49.005127,57.4705373
88,1.76196386,0.58492,1.39759336,0.4778,48.3124847,27.0501414
89,1.76199679,0.58482,1.39822949,0.4789,48.5878448,48.814904
90,1.76024169,0.5845,1.39873849,0.4805,46.9747009,8.67531545
91,1.75883012,0.58364,1.39033411,0.4715,46.1029625,11.4622385
92,1.75364389,0.58274,1.3906403,0.477,47.1465988,15.8887537
93,1.75532338,0.5834,1.38527416,0.476,48.7441406,9.69443519
94,1.75279882,0.58364,1.38907836,0.4761,47.9282761,28.6363213
95,1.75196961,0.5827,1.38557968,0.4717,47.4097328,-0.0402978286
96,1.75100308,0.58266,1.38141748,0.4706,47.2100906,50.6177139
97,1.75089361,0.58052,1.3865953,0.4733,47.9491653,53.5037794
98,1.75055278,0.5818,1.38182064,0.4754,47.8040886,55.6249745
99,1.7483591,0.58092,1.38021686,0.4731,48.1138229,42.8551259
100,1.7466961,0.5789,1.37378315,0.4686,50.2537155,51.0654424
101,1.74602122,0.57946,1.37708537,0.4703,49.0316162,31.2381559
102,1.74863313,0.57888,1.37984486,0.4695,48.4119186,31.2532557
103,1.74599592,0.57816,1.37441579,0.4656,48.5408287,7.16114481
104,1.74501362,0.57792,1.3807384,0.4701,50.4618759,35.1464206
105,1.74283845,0.577,1.37069822,0.4666,50.4653168,60.6981617
106,1.74113089,0.57538,1.36416788,0.4628,50.042923,10.8403593
107,1.74299085,0.57666,1.36912914,0.4673,48.9740944,14.3361229
108,1.74229597,0.57858,1.36540848,0.4667,50.0532684,66.7688773
109,1.74080909,0.57538,1.36578797,0.4647,50.8821487,43.499689
110,1.73797779,0.57266,1.36611094,0.465,50.3409882,23.4391793
111,1.74114141,0.57636,1.36331622,0.4629,50.8341217,11.7801066
112,1.73403271,0.57194,1.36566795,0.4626,52.0186653,14.7006779
113,1.73171638,0.57226,1.35533108,0.4646,50.4250679,12.8608737
114,1.73028024,0.57006,1.35904099,0.4597,50.6162949,39.7079168
115,1.73191326,0.56888,1.35836075,0.4614,50.4367828,19.8067095
116,1.73216995,0.57102,1.35267628,0.4599,50.7724266,18.7614796
117,1.72983908,0.57184,1.35443667,0.4578,51.3290939,33.9831304
118,1.7315218,0.57106,1.3480374,0.4578,50.579628,17.9996566
119,1.72809096,0.5696,1.35090597,0.4567,51.9846649,49.7177704
120,1.72874394,0.5695,1.34860885,0.4591,51.9459305,33.0806839
121,1.72876643,0.57142,1.35269958,0.4568,52.3970947,31.4869744
122,1.72304198,0.56772,1.34283309,0.4534,52.3712616,54.6589292
123,1.72781571,0.56764,1.34746109,0.4534,52.8164215,54.9902868
124,1.71986777,0.56438,1.35187646,0.4585,52.7760391,33.2613497
125,1.72450005,0.56976,1.34607268,0.4565,54.0883102,12.8944907
126,1.7242106,0.56818,1.34560742,0.4549,52.9084816,21.5420753
127,1.71977844,0.5665,1.33667719,0.4551,53.3608894,2.6987166
128,1.72115689,0.56454,1.34271817,0.4606,52.3654938,13.7831192
129,1.7197588,0.56354,1.34034355,0.4553,53.0297356,15.8280768
130,1.7195663,0.56528,1.34371117,0.4578,54.1910172,51.562298
131,1.7215044,0.56546,1.34067092,0.4555,53.4838409,57.3499811
132,1.71704095,0.56548,1.33777409,0.4543,54.2975998,54.3852836
133,1.71827678,0.56666,1.34726221,0.4537,52.764019,19.7639534
134,1.7215175,0.5646,1.33748515,0.4521,52.6675262,19.1082543
135,1.71438773,0.56234,1.33375885,0.4514,53.5048103,20.9115261
136,1.71261861,0.56426,1.33211497,0.4479,52.5864258,38.2066139
137,1.71523151,0.5638,1.32748156,0.4483,54.9438591,41.0761679
138,1.71472042,0.56176,1.32494219,0.446,54.7125931,1.05470314
139,1.71182015,0.56084,1.33448254,0.4524,53.7404442,33.9485502
140,1.71121519,0.5613,1.32772405,0.4456,53.476265,54.7453796
141,1.71207105,0.56046,1.32451513,0.4451,53.1636658,45.1408845
142,1.70916109,0.5609,1.32388431,0.4485,53.7514801,32.3730205
143,1.71064368,0.563,1.32194987,0.4439,53.2740784,31.2187304
144,1.71042659,0.56158,1.3277634,0.4484,52.4319458,49.4968949
145,1.71022076,0.56276,1.31828324,0.4446,53.1637497,55.5927789
146,1.70556121,0.55862,1.32230258,0.446,53.8127327,26.2426551
147,1.70642313,0.5591,1.32350408,0.4466,53.8310738,8.65796308
148,1.70507922,0.55576,1.31941653,0.4414,55.1420288,42.6488847
149,1.70706021,0.5592,1.31352379,0.4385,54.643486,37.2036012
150,1.70090175,0.5557,1.31511782,0.444,54.4939651,61.0645881
151,1.70409256,0.55694,1.31343011,0.4369,55.6711044,22.8813411
152,1.70294012,0.55458,1.31406348,0.4361,54.9027443,42.7102819
153,1.70161622,0.55724,1.32196633,0.4453,55.334404,68.0079243
154,1.69891569,0.5551,1.30735659,0.4416,55.809494,7.10038926
155,1.70037063,0.55654,1.30895865,0.4372,55.3061523,44.4221565
156,1.69831587,0.55344,1.30985388,0.4403,56.6163635,15.2952828
157,1.70101256,0.55502,1.30359008,0.4379,55.4331436,-4.25956579
158,1.70009847,0.55474,1.3063338,0.4444,55.1192513,19.6367367
159,1.69718818,0.55506,1.3035018,0.4369,55.7779999,24.6201003
160,1.69961123,0.55578,1.30646034,0.4379,56.4388199,53.342328
161,1.69795208,0.55054,1.30843209,0.4394,56.2074852,38.4310211
162,1.69522674,0.55306,1.30607561,0.442,56.524868,25.208683
163,1.69293568,0.5526,1.30232381,0.437,56.7101593,48.4459846
164,1.69104758,0.55254,1.29521648,0.4377,57.5032234,65.8015619
165,1.68980284,0.55072,1.30291201,0.4393,58.3375244,63.7384514
166,1.6902549,0.54852,1.29662352,0.4355,59.2954063,41.1603412
167,1.69283358,0.55256,1.29615704,0.438,58.770668,27.1651753
168,1.69155706,0.55078,1.29895465,0.4339,57.8897095,3.99485412
169,1.69018874,0.55004,1.30360724,0.4376,56.7432022,58.5032306
170,1.68925557,0.54626,1.293902,0.4354,57.8805199,37.8350855
171,1.69031236,0.54904,1.29856636,0.4378,57.6927032,35.920957
172,1.69019829,0.5493,1.29937473,0.4381,58.5270805,70.5576436
173,1.68583148,0.54598,1.28649836,0.4339,59.0855103,58.8033575
174,1.68507562,0.5481,1.29077345,0.4355,58.7082253,21.9627198
175,1.68621503,0.54782,1.29182585,0.4359,58.6861076,22.104313
176,1.68443691,0.5467,1.29591899,0.4321,59.4975929,25.447986
177,1.68321287,0.54896,1.29555477,0.4324,59.7858772,28.3862983
178,1.68706762,0.54884,1.28936975,0.4323,59.228363,65.8620608
179,1.67932127,0.54662,1.28716978,0.4301,61.7040024,41.6777508
180,1.67967428,0.54666,1.2834403,0.4343,58.886425,64.8983858
181,1.68062165,0.54482,1.28693984,0.4325,58.8542938,-0.173544807
182,1.67640247,0.54426,1.28968022,0.4336,59.8812714,42.0731829
183,1.68031053,0.54398,1.28902864,0.4317,60.758503,19.4692325
184,1.67965919,0.54428,1.27967627,0.4318,61.459404,58.4202849
185,1.67764115,0.5454,1.28266802,0.4316,60.6519051,6.34473661
186,1.67715834,0.54336,1.28190212,0.4301,59.789711,14.4079381
187,1.67698158,0.54506,1.27989083,0.4302,59.477314,47.120015
188,1.67830844,0.5434,1.27656288,0.4238,60.6612129,47.4494814
189,1.67922741,0.54488,1.27873731,0.4292,60.0219002,62.1643369
190,1.67317563,0.54204,1.26988856,0.4253,60.3172417,43.5519031
191,1.67273709,0.54226,1.2784903,0.4254,60.3366699,37.0253168
192,1.67533968,0.54024,1.2694636,0.426,59.9316368,48.0985707
193,1.67237359,0.5403,1.27813191,0.4288,60.8678894,-0.369125769
194,1.67098102,0.54168,1.27435199,0.4258,60.1178627,33.344953
195,1.67186284,0.54078,1.27428189,0.4258,60.8586426,43.4058778
196,1.67467777,0.54362,1.27599876,0.4282,60.3773613,42.7492607
197,1.66742353,0.53712,1.26718324,0.4264,61.3656464,62.4312776
198,1.66668264,0.53868,1.27011528,0.4213,60.4581718,4.73527685
199,1.66722992,0.54218,1.26612747,0.4243,61.9884033,16.1261854
200,1.66624355,0.5379,1.26882829,0.4261,63.4693146,25.6167049
201,1.66804349,0.5403,1.26747034,0.4282,63.2666092,50.2906304
202,1.66641388,0.538,1.2712469,0.4227,63.7992058,31.8101847
203,1.66712366,0.54088,1.26893817,0.4246,62.7093735,59.0330409
204,1.66580167,0.53816,1.26757489,0.428,64.1142883,8.26397125
205,1.66291334,0.5363,1.27072225,0.4249,63.012558,64.3740426
206,1.66531309,0.53946,1.26262538,0.4234,63.4193573,99.694124
207,1.66307167,0.53538,1.26110425,0.4283,63.0884514,49.0765491
208,1.66437429,0.53754,1.26575848,0.424,63.6557617,21.5103567
209,1.66061733,0.53538,1.25875347,0.4233,63.6027679,26.6159991
210,1.66246233,0.53512,1.26348825,0.4235,64.8826675,7.10937046
211,1.65929535,0.53406,1.25597724,0.4203,64.8372116,41.9358524
212,1.66027469,0.53424,1.26010856,0.4209,65.0820465,6.16596002
213,1.65756061,0.53298,1.25397998,0.4182,64.1935577,23.2591325
214,1.65844387,0.5348,1.25263507,0.4184,64.1377411,30.929964
215,1.6603485,0.53676,1.26226903,0.4195,65.4726105,-8.66649974
216,1.65405166,0.5337,1.25816976,0.4198,64.5461731,49.3282569
217,1.66113979,0.53442,1.26487872,0.4205,65.2111282,69.6474546
218,1.65669174,0.53414,1.25225003,0.4167,64.4811935,24.8535765
219,1.65990347,0.5354,1.25180265,0.419,64.0211563,30.0343814
220,1.65700569,0.53188,1.25166802,0.4183,64.7656555,53.4144268
221,1.65471935,0.53386,1.24956566,0.4235,64.1017761,76.5737857
222,1.65285078,0.52946,1.25263706,0.4195,65.8358688,45.6642041
223,1.6537284,0.52954,1.24895685,0.4187,65.5031586,41.4498576
224,1.65039879,0.5281,1.24517047,0.4184,65.5456543,45.387706
225,1.65150663,0.5302,1.2517365,0.4165,65.1329422,50.3216279
226,1.65426057,0.53182,1.24757149,0.4164,64.3388367,47.527216
227,1.6534613,0.53136,1.25396724,0.4181,64.5841751,55.4384059
228,1.65531571,0.53186,1.25003278,0.4169,64.5949402,42.7992563
229,1.6513605,0.52946,1.24332359,0.4139,65.1661835,-1.60618335
230,1.64915599,0.52916,1.24569237,0.4149,64.2872467,71.2353923
231,1.649402,0.52978,1.25009262,0.4145,64.4286194,52.2410209
232,1.64519497,0.52548,1.24566287,0.4146,66.2736816,32.4906678
233,1.64748479,0.52734,1.23860617,0.4138,65.8273468,35.2328801
234,1.64796694,0.52656,1.24069018,0.414,65.6325836,66.769591
235,1.64300797,0.52704,1.23799739,0.4106,65.4983826,61.3281167
236,1.64337136,0.5278,1.23768163,0.413,65.9247208,33.7662318
237,1.64252191,0.5264,1.2353856,0.4101,66.4108582,84.8217619
238,1.6432388,0.52676,1.23352905,0.4061,65.8298798,75.0439949
239,1.64550222,0.52606,1.23567936,0.4118,66.7311401,56.4272523
240,1.64483201,0.5267,1.23458721,0.4103,67.5366974,33.4460764
241,1.64036509,0.52502,1.23446923,0.414,68.1267624,52.6506424
242,1.64549439,0.52688,1.23385018,0.4087,66.9036789,71.5548993
243,1.64316367,0.5264,1.231766,0.409,68.0628891,6.7632662
244,1.64400444,0.52844,1.23622633,0.4097,66.9723053,52.3359224
245,1.64143269,0.52572,1.2340124,0.411,67.9321136,69.1015651
246,1.64052121,0.5267,1.22851653,0.4054,67.6304779,82.6270223
247,1.64295043,0.5256,1.22903298,0.4055,68.0855331,30.741732
248,1.63728408,0.5233,1.22380823,0.4064,69.0971909,76.0587751
249,1.64262916,0.5232,1.22979979,0.4077,69.6530533,16.8492014
250,1.6422606,0.52436,1.22780356,0.4047,68.439537,55.7731868
251,1.63915864,0.52364,1.21964817,0.4067,67.4954147,-1.43649786
252,1.64208572,0.5253,1.23168267,0.4076,70.2506866,13.259978
253,1.6384418,0.522,1.22955062,0.4076,69.3233032,83.6611027
254,1.63989259,0.5245,1.22745281,0.4025,68.5027313,20.9803499
255,1.640046,0.5246,1.21994247,0.4037,68.7958984,60.6016243
256,1.63969722,0.5259,1.22496958,0.408,69.8227997,63.396613
257,1.63352903,0.5215,1.2168244,0.4051,68.9692459,19.5627798
258,1.63535076,0.52216,1.22588674,0.4075,70.1762695,-3.75702365
259,1.63569073,0.52374,1.21817934,0.4016,69.7797318,25.2417346
260,1.63393306,0.52264,1.22400764,0.4015,71.0564194,53.5380244
261,1.63505067,0.52344,1.22300017,0.4032,70.4496155,62.192779
262,1.63513951,0.52138,1.21534272,0.4016,70.1895294,21.464326
263,1.63646437,0.52288,1.22010802,0.4027,69.5850067,28.0173024
264,1.63279423,0.52,1.21870394,0.3999,70.800766,88.0792419
265,1.63305441,0.52054,1.22786152,0.4014,71.6711731,35.7736476
266,1.63433176,0.52308,1.22345184,0.4052,70.6471634,32.5155941
267,1.63142787,0.5214,1.22293518,0.4025,70.6544647,4.52737868
268,1.63363104,0.5207,1.21645005,0.4023,70.0737457,63.9107776
269,1.62962844,0.51942,1.21777336,0.4006,69.9047852,39.6356629
270,1.62887557,0.52268,1.20610463,0.4,70.1498795,15.1259699
271,1.6321608,0.51758,1.21443333,0.4012,69.8097076,50.6875507
272,1.62989816,0.5194,1.2179505,0.403,71.4134521,2.85664584
273,1.62912157,0.51898,1.2121869,0.3956,71.5550232,10.4843557
274,1.62560453,0.51718,1.2107894,0.3941,72.5282593,2.82171699
275,1.62801937,0.52004,1.21352511,0.3973,72.1906357,26.5463089
276,1.62987775,0.51884,1.21384244,0.398,71.9830093,61.2883781
277,1.62769645,0.51698,1.20511226,0.3967,72.5700378,41.6160887
278,1.62513126,0.519,1.20796559,0.3971,73.0646362,23.051908
279,1.62617292,0.51816,1.21202308,0.3996,72.9595032,47.8779287
280,1.62587438,0.51786,1.20986869,0.3968,74.2925568,48.1393313
281,1.62430519,0.51708,1.20526508,0.3963,74.8444977,51.1065299
282,1.62792511,0.51984,1.20755783,0.3984,74.527626,33.1215949
283,1.6230842,0.51828,1.19858465,0.3968,74.015831,50.5870569
284,1.62316941,0.51396,1.21307674,0.3964,73.113266,65.8892503
285,1.62444573,0.51622,1.20107417,0.3939,73.2801743,15.0630493
286,1.62497975,0.51532,1.20265947,0.3982,72.7855301,3.53249596
287,1.62230812,0.51512,1.19880229,0.3931,74.6151047,31.2871743
288,1.62105037,0.51644,1.20425976,0.3977,73.2370758,83.8463192
289,1.62278951,0.51508,1.20999949,0.3978,74.4025421,7.7546521
290,1.62199819,0.51388,1.19706191,0.3953,74.8071518,59.9130517
291,1.61968837,0.5147,1.207454,0.3969,75.3730927,40.1443207
292,1.62083574,0.51294,1.19794283,0.3901,74.8055878,34.5551364
293,1.62049533,0.51332,1.20009084,0.3954,75.9298172,49.8727146
294,1.62090605,0.51576,1.19667875,0.3937,75.127533,57.0606448
295,1.62125523,0.51436,1.20009986,0.3938,77.060318,1.49851382
296,1.61957546,0.51324,1.19863919,0.3918,77.0516815,47.069314
297,1.61756976,0.51406,1.19868613,0.3949,78.0072098,43.205325
298,1.62155033,0.51408,1.20515655,0.3952,77.7318344,73.1160066
299,1.61724011,0.51264,1.20040863,0.392,78.4470444,29.6652249
300,1.61657009,0.51434,1.19555696,0.3914,77.0984268,-0.476155457
301,1.6188276,0.51262,1.19558287,0.3949,77.5140533,44.5451413
302,1.61766389,0.51592,1.18997562,0.3876,77.4412079,29.0341188
303,1.61551604,0.51194,1.1951926,0.3926,78.3981628,43.4250466
304,1.61784348,0.51238,1.19199602,0.391,78.0475769,34.2702232
305,1.61783278,0.5121,1.1935071,0.39,77.5267334,34.9767609
306,1.6164148,0.51074,1.1945843,0.3881,78.317276,25.1306124
307,1.61519047,0.51156,1.18833778,0.3878,79.1396942,58.5353512
308,1.61722164,0.51468,1.19328151,0.3926,78.5030823,49.0314464
309,1.61704366,0.5148,1.19773675,0.3911,77.8993225,37.0870386
310,1.61192124,0.51198,1.18853306,0.3903,79.6145325,91.1447316
311,1.61095339,0.5092,1.18627993,0.3927,79.6796494,45.3458878
312,1.61189396,0.51278,1.18659078,0.3884,79.6106186,96.5511129
313,1.61135233,0.50748,1.1842466,0.3876,79.3536148,78.2491726
314,1.61128533,0.51018,1.19074383,0.3895,81.1139069,87.4197788
315,1.61137444,0.51032,1.18427371,0.3894,82.0359573,31.9283008
316,1.61013768,0.50716,1.19331666,0.3913,82.0130157,42.5188039
317,1.61165737,0.51014,1.19034258,0.3891,82.0977478,67.8962163
318,1.60692234,0.50788,1.18823783,0.3882,81.7951279,42.296723
319,1.60988129,0.5098,1.19046462,0.3893,82.1148376,4.74759219
320,1.61091079,0.50982,1.19455578,0.3893,82.9777451,72.2229435
321,1.60926559,0.50986,1.1881567,0.3889,84.0257721,52.949845
322,1.61214888,0.5116,1.18898101,0.3885,83.0639191,20.3242506
323,1.60702747,0.5087,1.1849202,0.386,84.094223,54.2547844
324,1.60808994,0.50936,1.18035628,0.3859,84.0601501,30.4023647
325,1.60970813,0.51014,1.1826843,0.388,83.7455139,42.5064874
326,1.60837855,0.50822,1.18779218,0.3902,82.1340485,68.1562372
327,1.60763265,0.5071,1.1861232,0.3869,82.3835907,67.9753408
328,1.60583908,0.50826,1.17747105,0.383,82.827774,64.5354712
329,1.60743225,0.50752,1.18532223,0.385,83.5725861,17.3589068
330,1.60416393,0.5076,1.17874726,0.3841,84.8657837,37.6376192
331,1.60999195,0.50914,1.18101469,0.3853,85.0224152,63.9706937
332,1.60337713,0.50822,1.17813912,0.3813,83.3317947,69.6577661
333,1.60583399,0.50652,1.18086568,0.3864,85.9503632,45.6132377
334,1.60276686,0.50492,1.18058608,0.3882,86.2383041,33.6050026
335,1.60316433,0.50828,1.17593989,0.3827,84.7389679,68.6708668
336,1.60358459,0.50626,1.18082912,0.3821,85.9734726,73.1212193
337,1.60401236,0.50782,1.1816637,0.3862,86.0118103,61.9633448
338,1.60720269,0.50682,1.18184425,0.3888,86.063858,58.5171646
339,1.60432924,0.50464,1.17552098,0.383,86.4808273,56.0956576
340,1.60290381,0.50616,1.18262636,0.3836,85.1959839,30.9714179
341,1.60512256,0.50776,1.1792321,0.3839,87.8122253,15.7487785
342,1.60557429,0.50792,1.17546498,0.3844,88.1372223,2.21116858
343,1.60372312,0.50396,1.1775723,0.3829,88.2297821,58.7546549
344,1.60292734,0.5056,1.17588211,0.3817,87.9885712,43.5686121
345,1.60287409,0.5044,1.17920249,0.3891,87.359375,32.8980679
346,1.59994202,0.50698,1.16699542,0.3801,88.2617493,25.3662769
347,1.60346269,0.5054,1.18408301,0.3862,86.9463959,60.9716579
348,1.59766065,0.5037,1.17420495,0.3845,89.8766022,80.0661426
349,1.60297332,0.5055,1.17523733,0.3846,89.227211,52.3916939
350,1.60225855,0.50698,1.17059254,0.3827,90.3864517,32.5279738
351,1.60093554,0.50604,1.17349032,0.3826,89.884079,71.6067433
352,1.60002757,0.5038,1.16181945,0.3792,89.4051437,65.1167814
353,1.59829406,0.50368,1.16720957,0.3777,89.6462555,63.7491774
354,1.59559684,0.50254,1.17456253,0.3847,90.3557587,61.1413968
355,1.59878598,0.50148,1.16481403,0.3798,92.046196,98.71457
356,1.59539878,0.5022,1.16614428,0.3825,89.571167,53.0795593
357,1.59925467,0.50364,1.17285736,0.3861,91.0182648,23.0706589
358,1.59905554,0.50476,1.16504977,0.3791,91.1448059,57.3533876
359,1.59818668,0.50286,1.17042951,0.3814,90.2061386,46.109605
360,1.59996487,0.50466,1.16377863,0.383,90.3969116,28.8461794
361,1.59324676,0.50154,1.16106416,0.3801,90.6846619,56.9257528
362,1.59477562,0.50126,1.15725373,0.3815,91.6586761,23.9132087
363,1.59404606,0.5017,1.16161713,0.3823,93.1734619,45.9737495
364,1.59547054,0.50206,1.16739758,0.3806,91.9446259,59.9081218
365,1.59635876,0.50194,1.16428465,0.3782,92.1040039,84.5744779
366,1.59813489,0.50366,1.17191026,0.3817,91.7907181,60.2780278
367,1.5905591,0.50018,1.16627981,0.3794,93.6371918,26.4418014
368,1.59509483,0.4998,1.15587519,0.3798,93.4835358,22.6707523
369,1.59664531,0.50108,1.15785886,0.3843,93.9285812,47.4467028
370,1.59722223,0.50206,1.16308944,0.3834,94.3922119,22.1740631
371,1.59534954,0.50494,1.16101052,0.38,93.6816101,25.8206402
372,1.59289177,0.50156,1.16039249,0.3757,94.5965576,6.0878549
373,1.59656941,0.50312,1.15656161,0.3788,95.5680847,33.5577857
374,1.59446225,0.50012,1.16234522,0.3746,95.9537582,64.760863
375,1.59267776,0.50078,1.16635464,0.3831,97.3485336,45.9967852
376,1.59113975,0.50286,1.16006929,0.3801,97.9225464,35.682355
377,1.59339123,0.50076,1.16756037,0.3832,98.2248383,100.844391
378,1.59168834,0.49894,1.16311522,0.3777,97.4269409,53.805793
379,1.5875086,0.49876,1.1588737,0.3807,98.158493,71.0348407
380,1.59316047,0.50096,1.17015295,0.3802,97.4950485,58.5695833
381,1.58898918,0.49922,1.16315844,0.38,97.8479309,26.7203157
382,1.59238226,0.50138,1.15909678,0.3786,98.158989,13.8427866
383,1.59047517,0.50132,1.15554869,0.3751,96.7245026,48.8798605
384,1.58656919,0.4991,1.15224105,0.3772,98.7973557,57.4757541
385,1.589534,0.49856,1.1526254,0.3779,97.4386292,50.730636
386,1.58922042,0.50038,1.15012265,0.3721,98.0302734,49.870338
387,1.58751523,0.50058,1.16109063,0.3852,98.0443726,42.913618
388,1.5848226,0.49522,1.15657454,0.377,100.171555,54.7777279
389,1.58905219,0.50096,1.15571324,0.3768,100.503731,25.689606
390,1.58710305,0.49872,1.15297716,0.3763,99.1757584,79.3562286
